MinReturn,PolicyExecTime,AverageQLoss,AbsLearnSignalOld,AverageDiscountedReturn,ProcessExecTime,LossAfter,AverageQ,AbsLearnSignalNew,StdReturn,NumTrajs,AverageY,ExplainedVariance,AverageAbsQ,Perplexity,LossBefore,Entropy,EnvExecTime,AveragePolicyStd,dLoss,Iteration,MaxReturn,AverageAbsQYDiff,Time,MeanKL,AverageAbsY,ItrTime,AverageReturn,MeanKLBefore,AbsLearnSignal
143.554916514,1.0397138595581055,65.6819,0.606633024968,272.783313675,0.13424420356750488,-166.41,166.168,0.606564070291,100.670869984,60,166.179849085,0.274524157822,166.194,3.01981e+10,-166.323,24.131,9.042284727096558,1.00054,0.0868073,70,675.798208009,5.43154080735,3890.8532445430756,0.00880592,166.185648303,55.045604944229126,410.387504971,0.0,0.606564070291
207.097314156,1.0387699604034424,66.0967,0.413853408588,275.503736268,0.13104748725891113,-167.972,166.795,0.413901087129,90.1842509149,58,166.804407207,-1.66347388509,166.822,3.0068e+10,-167.887,24.1267,9.077590703964233,1.00029,0.0853729,71,744.798395708,5.46351853982,3945.738051176071,0.00966415,166.809978165,54.758803844451904,417.395173099,0.0,0.413901087129
259.614309663,1.0579562187194824,64.7587,0.62843810498,270.515292201,0.13460707664489746,-170.588,167.104,0.628686765651,72.8881626792,62,167.115509896,0.386925008585,167.134,3.00234e+10,-170.489,24.1252,9.186009407043457,1.0002,0.0988312,72,557.231323034,5.41500337988,4001.111445903778,0.00940617,167.121443121,55.2529616355896,400.78879572,0.0,0.628686765651
174.468584659,1.078948736190796,65.5201,0.640674300545,271.852053265,0.13997673988342285,-166.443,167.176,0.640265742073,85.5151338601,60,167.18548315,0.529653782583,167.206,3.00262e+10,-166.344,24.1253,9.276902914047241,1.00021,0.0991364,73,631.012546265,5.44124098958,4056.9200665950775,0.00963316,167.193511736,55.68975782394409,407.244513958,0.0,0.640265742073
218.002169243,1.0629122257232666,65.1152,0.600629522927,275.473417141,0.13563299179077148,-171.304,167.287,0.600933724593,98.3202163644,59,167.297271015,0.321165086361,167.318,3.00499e+10,-171.202,24.1261,9.257907152175903,1.00025,0.10199,74,643.818844788,5.43639682452,4112.572274923325,0.00974816,167.303521536,55.52948546409607,418.824639815,0.0,0.600933724593
150.329957359,1.0538125038146973,65.9334,0.649380824461,257.14982796,0.13459205627441406,-168.112,168.122,0.649133154223,102.556698215,64,168.131125775,0.141875271212,168.152,2.99997e+10,-168.003,24.1245,9.000298500061035,1.00015,0.10881,75,591.508515576,5.44166646365,4168.528302907944,0.00937375,168.138297432,55.836098194122314,379.317181885,0.0,0.649133154223
286.635786083,1.0556771755218506,66.6089,0.0619734028758,280.594243363,0.13434052467346191,-173.406,168.579,0.061969463042,82.7168945223,58,168.591116443,-244.051679461,168.608,2.98508e+10,-173.345,24.1195,9.205933809280396,0.999862,0.0610809,76,706.761326425,5.46109311596,4224.466276168823,0.00903979,168.598906363,55.80583047866821,426.913788352,0.0,0.061969463042
272.252052128,1.0757720470428467,67.2356,0.703360022041,273.799800944,0.13451623916625977,-170.773,169.119,0.703732021808,94.8570670569,59,169.127780448,0.402447202318,169.145,2.98105e+10,-170.677,24.1181,9.113964557647705,0.999784,0.0954895,77,731.475158151,5.47545016246,4280.642149209976,0.00993421,169.133678695,56.055346727371216,413.37435011,0.0,0.703732021808
209.425848986,1.0788609981536865,66.5707,0.369168471105,271.48120606,0.13547182083129883,-170.05,169.502,0.36916412334,91.1493887333,60,169.512851482,-0.653873049142,169.532,2.97417e+10,-169.966,24.1158,9.25048542022705,0.99965,0.0845795,78,628.26127547,5.44863590932,4336.609703302383,0.00808297,169.518606981,55.84324789047241,408.064297641,0.0,0.36916412334
210.053895412,1.0806231498718262,65.4609,0.613985328122,261.736087426,0.13521599769592285,-173.443,169.687,0.614085991186,80.3531820645,64,169.697163327,0.0945980984775,169.717,2.97036e+10,-173.343,24.1145,9.275178909301758,0.999574,0.0995483,79,602.640731458,5.41827664627,4392.640041351318,0.00990037,169.703813462,55.90512561798096,384.312466904,0.0,0.614085991186
245.308537744,1.1205086708068848,66.1285,0.593117230786,271.781781218,0.1399238109588623,-169.032,170.24,0.593669543156,62.6765921318,61,170.250802435,0.397961336504,170.27,2.96027e+10,-168.964,24.1111,9.465905904769897,0.999374,0.0680237,80,541.563173473,5.45094245207,4449.109470844269,0.00653304,170.258006879,56.34796476364136,404.32570937,0.0,0.593669543156
180.295258158,1.0958590507507324,66.8546,0.702737812908,266.718550302,0.13819098472595215,-168.591,170.66,0.702463848106,84.2595933536,62,170.672141899,0.683078604703,170.688,2.96103e+10,-168.495,24.1114,9.364080429077148,0.999389,0.0961914,81,623.435917555,5.46698213658,4504.198783636093,0.00989641,170.679542221,54.965662479400635,396.570216013,0.0,0.702463848106
283.966883853,1.0704340934753418,67.0758,0.497578144269,277.098655951,0.13660740852355957,-171.558,170.592,0.497796605353,84.6831029113,58,170.604073912,-0.415508356076,170.626,2.96216e+10,-171.448,24.1118,9.22399377822876,0.999411,0.109879,82,650.072670677,5.45387411328,4560.144123077393,0.00986925,170.612080691,55.81841850280762,419.995377742,0.0,0.497796605353
217.143001594,1.0642173290252686,65.3068,0.663508291503,268.720742507,0.1328585147857666,-171.738,170.566,0.66389810284,74.392930425,61,170.576143053,0.338171183945,170.599,2.96171e+10,-171.638,24.1116,9.149275064468384,0.999403,0.0993195,83,609.55300863,5.41360527839,4614.32567358017,0.0099747,170.583323568,54.05787372589111,398.650762577,0.0,0.66389810284
212.808067821,1.0536329746246338,65.0824,0.613029867618,262.478024033,0.13120174407958984,-168.27,170.779,0.61325707524,89.4234727253,63,170.792218091,0.296622348665,170.813,2.96415e+10,-168.177,24.1124,8.868720531463623,0.999451,0.0927734,84,624.39475251,5.42622707532,4669.007554292679,0.00938087,170.800195502,54.55439209938049,387.143028586,0.0,0.61325707524
236.544913438,1.0948898792266846,64.2284,0.609584567752,271.895810131,0.13970661163330078,-168.746,171.288,0.609683355894,77.6692307589,61,171.297738923,0.262593586506,171.32,2.96183e+10,-168.645,24.1117,9.352482795715332,0.999403,0.101517,85,687.091431486,5.37714277152,4724.788881778717,0.00994301,171.306677707,55.658161878585815,404.843668499,0.0,0.609683355894
136.088876569,1.1029951572418213,64.7459,0.681011270746,263.472096924,0.13787055015563965,-172.33,171.045,0.680758474824,113.325267658,62,171.059172554,0.316716648332,171.083,2.96423e+10,-172.251,24.1125,9.262982606887817,0.999452,0.0787201,86,770.816863854,5.42371120085,4780.12202501297,0.00641895,171.069001886,55.21181130409241,394.578546119,0.0,0.680758474824
180.893157357,1.0904333591461182,65.6616,0.650656376372,258.247915765,0.1366269588470459,-171.626,171.381,0.651128619209,99.5344442357,65,171.395500069,0.143565596466,171.418,2.96628e+10,-171.531,24.1132,9.26933479309082,0.999493,0.0946655,87,660.55601955,5.42065170154,4836.020737886429,0.00968534,171.405689201,55.78082084655762,378.148851084,0.0,0.651128619209
142.438706308,1.0628867149353027,64.5113,0.486286247489,271.343969983,0.1378798484802246,-177.413,171.189,0.486300259169,91.6804950272,60,171.203300309,-0.912581688661,171.222,2.95007e+10,-177.297,24.1077,9.146666049957275,0.999171,0.115799,88,630.807145127,5.38311875485,4891.80207657814,0.00947103,171.212227239,55.661139488220215,407.321146258,0.0,0.486300259169
242.898379754,1.0795745849609375,64.7213,0.589019954346,269.733814632,0.13764190673828125,-172.059,171.489,0.588933553062,130.945895886,59,171.5058406,0.0494233082255,171.52,2.95329e+10,-171.957,24.1088,9.38411569595337,0.999236,0.101685,89,1049.24375569,5.40958382071,4949.252025842667,0.00982232,171.514391849,57.326958894729614,409.787404076,0.0,0.588933553062
265.271812433,1.0716867446899414,68.2231,0.160267684612,270.90514274,0.13422012329101562,-175.738,171.934,0.160290062665,99.9293146858,60,171.949932936,-67.5494972109,171.973,2.94615e+10,-175.657,24.1064,9.18622374534607,0.999094,0.0809479,90,824.509792347,5.4878632469,5004.6791071891785,0.00866334,171.961333345,55.30370259284973,406.343288084,0.0,0.160290062665
149.366165183,1.0760791301727295,68.9827,0.259647806843,267.022679846,0.13762235641479492,-172.249,172.282,0.259741044626,105.006620982,63,172.297806968,-5.51415809703,172.322,2.94423e+10,-172.16,24.1057,9.39370846748352,0.999056,0.0882416,91,727.268578684,5.50015289537,5060.366435050964,0.00959362,172.310489036,55.564942359924316,397.408722619,0.0,0.259741044626
161.997694803,1.1005935668945312,68.0318,0.696596304672,271.089720359,0.13793516159057617,-176.686,172.127,0.696333569739,95.2443313314,62,172.144378894,0.483837220011,172.169,2.93687e+10,-176.592,24.1032,9.559065341949463,0.99891,0.0937653,92,771.611328464,5.48408140961,5116.196684837341,0.00984711,172.156578945,55.71173715591431,405.208135089,0.0,0.696333569739
193.117366918,1.0827786922454834,68.0942,0.440621617299,277.526109625,0.13540434837341309,-178.331,172.366,0.440490761567,110.240231557,58,172.380611835,-0.127309602342,172.407,2.93338e+10,-178.239,24.102,9.32304310798645,0.99884,0.0916443,93,845.24251639,5.49984886614,5171.94117641449,0.0097145,172.39303878,55.62424087524414,423.17364143,0.0,0.440490761567
270.449586485,1.0787365436553955,67.8867,0.595011654265,287.891853499,0.13501310348510742,-182.662,173.032,0.595131336216,113.792248322,56,173.049962304,0.0768884099027,173.068,2.91762e+10,-182.56,24.0966,9.413971424102783,0.998524,0.101334,94,854.899356376,5.50514841882,5226.8844475746155,0.0097602,173.058294839,54.82478308677673,446.64737715,0.0,0.595131336216
239.007516246,1.0512287616729736,68.2536,0.207944629229,277.815753568,0.1360492706298828,-181.521,173.46,0.207867579051,90.1524618299,60,173.477535878,-6.3219570765,173.499,2.91812e+10,-181.465,24.0968,9.405543565750122,0.998534,0.0552826,95,642.270299981,5.53907693365,5282.663583278656,0.00428927,173.486147198,55.65664625167847,417.669937722,0.0,0.207867579051
242.877453047,1.062182903289795,66.6149,0.519467512885,276.218129931,0.1360609531402588,-181.584,174.004,0.519456052811,99.8735788554,60,174.021813524,0.0548513539875,174.04,2.92501e+10,-181.502,24.0991,9.482514381408691,0.998673,0.0822754,96,709.918191368,5.51969616355,5338.033377408981,0.00798631,174.031279639,55.24988102912903,416.083641977,0.0,0.519456052811
248.386297678,1.1133205890655518,70.6502,0.485413156214,275.058903525,0.13680100440979004,-181.693,174.454,0.485320720265,88.2505496967,61,174.471938573,-0.288438487299,174.491,2.93282e+10,-181.611,24.1018,9.688839673995972,0.99883,0.082489,97,636.261394064,5.62837162239,5396.139699935913,0.00901657,174.48002459,57.98880410194397,412.377596096,0.0,0.485320720265
238.197573109,1.0853822231292725,71.4103,0.582800149864,266.453766558,0.13689374923706055,-175.298,174.857,0.582796083024,114.537862205,62,174.875296149,-0.366287076972,174.895,2.93423e+10,-175.205,24.1023,9.530376434326172,0.998858,0.0925446,98,834.061518984,5.65402771793,5451.380588054657,0.00960077,174.884720538,55.1183865070343,398.327745653,0.0,0.582796083024
245.261583068,1.076096534729004,73.0474,0.553946983206,274.287286501,0.13453030586242676,-178.523,175.041,0.553725331389,95.7474216619,62,175.057921226,0.025482616054,175.082,2.93601e+10,-178.43,24.1029,9.375677824020386,0.998894,0.0930481,99,675.535746081,5.68360119876,5507.701941013336,0.00969242,175.068872191,56.20106792449951,410.588652915,0.0,0.553725331389
200.346925844,1.1110434532165527,73.4544,0.15248828739,271.089593718,0.13769006729125977,-180.56,175.306,0.152518349336,123.50052856,60,175.324623426,-14.3778509308,175.35,2.93473e+10,-180.5,24.1025,9.557447910308838,0.998869,0.0599213,100,904.7648676,5.70651081528,5563.840833425522,0.00690457,175.335141407,56.02027916908264,410.025969615,0.0,0.152518349336
259.333486433,1.1020209789276123,73.4508,0.527174061855,273.456987814,0.13848328590393066,-182.302,175.41,0.527097087326,110.400023028,61,175.429616003,-0.259994920695,175.449,2.93481e+10,-182.166,24.1025,9.654212474822998,0.99887,0.135513,101,836.375700957,5.74106704546,5619.535175561905,0.00928775,175.439356415,55.57553553581238,412.417455264,0.0,0.527097087326
227.39946015,1.0650954246520996,74.6338,0.120395579653,270.867215108,0.13687944412231445,-181.698,176.118,0.120368456497,103.803620566,62,176.136916886,-59.8912814047,176.156,2.93005e+10,-181.65,24.1009,9.366027593612671,0.998775,0.0474396,102,732.984166906,5.77785643845,5675.044898033142,0.00456884,176.146888091,55.390501976013184,405.591799851,0.0,0.120368456497
203.164045762,1.092137098312378,74.3364,0.396481424227,280.844766849,0.1416923999786377,-186.224,176.614,0.396209907357,93.5062880688,60,176.633231835,-0.963845259272,176.653,2.94264e+10,-186.13,24.1052,9.664241313934326,0.999027,0.0942078,103,685.62762572,5.78506963147,5732.013969421387,0.00867271,176.642779834,56.84633469581604,425.556184672,0.0,0.396209907357
210.291535139,1.0751535892486572,73.8591,0.602494631836,272.385020182,0.1353003978729248,-182.056,176.761,0.602698681189,97.7703465359,62,176.780316281,0.276962218114,176.804,2.94422e+10,-181.958,24.1057,9.45227336883545,0.999058,0.0974731,104,772.062139978,5.76935829248,5787.244710683823,0.00914639,176.790942401,55.10837149620056,406.303896951,0.0,0.602698681189
237.712085969,1.0616259574890137,74.921,0.658550600988,270.315373063,0.1360459327697754,-180.392,177.077,0.658446068074,84.7922723366,62,177.094947867,0.216467037887,177.121,2.94983e+10,-180.303,24.1076,9.380194425582886,0.99917,0.0885468,105,678.285171121,5.8452269072,5842.183592557907,0.00990765,177.10694672,54.82780933380127,400.345296876,0.0,0.658446068074
198.346056288,1.0755441188812256,74.48,0.642424265278,286.051244215,0.135728120803833,-191.202,177.469,0.642151187235,115.791903618,57,177.488117197,0.245108883936,177.507,2.93777e+10,-191.106,24.1035,9.43946647644043,0.998931,0.0965576,106,840.908670464,5.83185019721,5897.72709608078,0.00989065,177.498501541,55.42907929420471,440.892381353,0.0,0.642151187235
267.900844084,1.0699899196624756,77.9949,0.662342170226,271.034134055,0.13402152061462402,-183.216,177.702,0.661962649491,87.6994963974,62,177.721980161,0.165243274606,177.747,2.93688e+10,-183.128,24.1032,9.412090301513672,0.998913,0.0879974,107,754.191431382,5.92947677363,5952.848436594009,0.00965461,177.735346582,55.00448417663574,402.309665213,0.0,0.661962649491
229.774828347,1.0939970016479492,79.2597,0.521080140476,270.6916226,0.13835453987121582,-185.053,177.879,0.520921380781,110.070333531,64,177.898325501,0.0606997580744,177.923,2.92695e+10,-184.981,24.0998,9.506823301315308,0.998715,0.0724945,108,728.646900227,5.97741446976,6008.321506500244,0.00686608,177.907716271,55.36118412017822,403.402688744,0.0,0.520921380781
280.401938173,1.0565941333770752,78.3807,0.55770684779,278.807156671,0.13417410850524902,-185.202,177.9,0.557737553967,88.3559009054,59,177.921138605,-0.104341922128,177.945,2.93213e+10,-185.114,24.1016,9.341574907302856,0.998817,0.0879974,109,677.537715966,5.99616192352,6063.450359106064,0.00923499,177.931985666,55.018364667892456,420.19673931,0.0,0.557737553967
280.571696183,1.0573408603668213,78.5523,0.631658947458,290.097950769,0.13405609130859375,-183.425,177.964,0.631321195296,119.087583019,56,177.987579386,0.185174220362,178.012,2.93592e+10,-183.33,24.1029,9.349591255187988,0.998893,0.094696,110,852.430158595,6.00551630244,6118.971577882767,0.00974012,178.001068168,55.40148067474365,451.097707412,0.0,0.631321195296
263.85953478,1.062544822692871,80.6375,0.643864507522,274.181589085,0.13428568840026855,-180.608,178.752,0.643962825122,83.5720183138,63,178.778459426,-0.0451742512975,178.797,2.92828e+10,-180.521,24.1003,9.326204061508179,0.998739,0.0873718,111,612.861765278,6.06266313662,6174.92502617836,0.00972138,178.790082768,55.83468747138977,406.429194152,0.0,0.643962825122
182.645222361,1.0920391082763672,82.0474,0.352504361591,279.39376903,0.13561153411865234,-185.876,178.788,0.352552482604,106.665832748,61,178.813357313,-0.744373207466,178.837,2.93365e+10,-185.79,24.1021,9.440190315246582,0.998846,0.0862885,112,796.086702755,6.08091032631,6231.286725282669,0.00560751,178.826111586,56.24399280548096,421.748304237,0.0,0.352552482604
199.561795856,1.015699863433838,80.835,0.446046162736,276.431281186,0.12911248207092285,-183.768,178.596,0.445960824406,109.757328927,61,178.621515927,-1.64900080788,178.652,2.93933e+10,-183.68,24.104,8.777915954589844,0.998959,0.0874176,113,722.146738039,6.07053290514,6286.957773685455,0.00869845,178.636142232,55.55280685424805,415.421804047,0.0,0.445960824406
268.683238191,1.0540156364440918,80.1269,0.574348439652,281.268566338,0.13288402557373047,-179.017,178.515,0.574532341624,102.693144206,61,178.542796304,0.164132107575,178.578,2.93569e+10,-178.943,24.1028,9.257894277572632,0.998886,0.0740814,114,748.842660409,6.08077003267,6343.813604593277,0.00825792,178.561419002,56.732537508010864,424.985850565,0.0,0.574532341624
257.997368378,1.0232374668121338,80.4855,0.285114873828,277.253419379,0.13065505027770996,-182.946,178.436,0.285049899474,94.6598717867,61,178.470749632,-3.21047004229,178.504,2.93006e+10,-182.865,24.1009,8.940577745437622,0.998774,0.0804443,115,718.819805263,6.10522418753,6398.140955209732,0.00928543,178.492936217,54.202170848846436,415.612502547,0.0,0.285049899474
199.198941461,1.0277009010314941,81.7481,0.662663184335,274.920182102,0.13027667999267578,-179.893,178.233,0.662188306926,112.58476413,62,178.267050255,0.170554789997,178.304,2.93347e+10,-179.801,24.102,9.05074405670166,0.998841,0.0918579,116,913.778369316,6.12464840353,6453.596510887146,0.00984775,178.289475983,55.33867788314819,411.926661111,0.0,0.662188306926
304.61567316,1.0416393280029297,80.9976,0.372264141726,281.722661677,0.13242435455322266,-183.385,178.698,0.372363252641,100.463807354,60,178.737402527,-2.31532941108,178.772,2.93312e+10,-183.293,24.1019,9.069221496582031,0.998836,0.0916748,117,739.450205207,6.10504736244,6508.3794412612915,0.00890892,178.761222602,54.663853883743286,426.611409522,0.0,0.372363252641
243.649164243,1.042536973953247,81.501,0.348938193331,277.189534891,0.13270187377929688,-183.446,178.803,0.349265886277,81.21471058,62,178.843394558,-1.2519070255,178.885,2.94018e+10,-183.378,24.1043,9.005995512008667,0.998979,0.0671844,118,735.449075325,6.14477183721,6563.212447404861,0.00882682,178.871561254,54.71564173698425,412.157157539,0.0,0.349265886277
239.370065326,1.0577895641326904,80.2162,0.643189596159,277.119561927,0.13167333602905273,-177.853,178.567,0.643153933445,97.1515147972,60,178.607647339,0.218908960456,178.655,2.94869e+10,-177.761,24.1072,9.276200771331787,0.999148,0.0919342,119,726.033244356,6.1547357845,6618.43087887764,0.00981639,178.641079544,55.103294134140015,416.8138693,0.0,0.643153933445
288.195425336,1.0323903560638428,81.2163,0.488428263641,283.94172266,0.13037514686584473,-181.329,178.516,0.488551475997,82.8395625442,60,178.556043914,-0.158149529308,178.607,2.94211e+10,-181.246,24.105,9.002670764923096,0.999017,0.0823517,120,618.712955845,6.18076104356,6672.439913272858,0.00860504,178.589270509,53.892581939697266,428.028160995,0.0,0.488551475997
255.752891585,1.0255322456359863,80.7308,0.508193871123,281.548222656,0.1291813850402832,-185.075,179.133,0.507819368138,87.2010293015,61,179.169583289,-0.025193620949,179.227,2.94149e+10,-184.987,24.1048,8.88840937614441,0.999005,0.0874329,121,701.622514901,6.18396765513,6727.380718231201,0.00904098,179.205834955,54.82264494895935,421.372956505,0.0,0.507819368138
215.801471083,1.07362699508667,83.0599,0.632421849066,283.771579965,0.13368964195251465,-184.581,179.237,0.632235039051,92.6581978047,60,179.277784289,0.250100701469,179.337,2.94324e+10,-184.488,24.1054,9.210561513900757,0.999038,0.0935516,122,679.667855065,6.24308271489,6782.65962600708,0.00987433,179.317586182,55.16411805152893,429.562658886,0.0,0.632235039051
