AveragePolicyStd,LossAfter,ProcessExecTime,AbsLearnSignal,NumTrajs,AbsLearnSignalNew,PolicyExecTime,EnvExecTime,AverageQ,Time,ExplainedVariance,AverageAbsQYDiff,MeanKL,MinReturn,ItrTime,dLoss,Entropy,Perplexity,LossBefore,AverageY,MeanKLBefore,AbsLearnSignalOld,AverageAbsY,AverageAbsQ,StdReturn,MaxReturn,AverageReturn,Iteration,AverageQLoss,AverageDiscountedReturn
0.995748,-201.395,0.14954519271850586,0.606163455459,45,0.606163455459,1.108684778213501,9.978172540664673,193.611,18231.05077981949,0.253408098243,4.8740699897,0.00959732,271.063531463,55.938227891922,0.0718384,24.0487,2.78112e+10,-201.323,193.615173633,0.0,0.605975826416,193.639857597,193.677,133.451021846,925.526979396,544.17714308,329,48.0847,317.968488227
0.995786,-199.858,0.14747333526611328,0.613399118453,48,0.613399118453,1.1137847900390625,9.847904920578003,194.049,18287.111037015915,0.354108637732,4.83761339615,0.00994976,333.369098452,55.939449310302734,0.0599823,24.0493,2.78289e+10,-199.798,194.052417979,0.0,0.613221467814,194.07717372,194.114,111.752459058,824.905826409,504.599958176,330,47.1286,306.572357732
0.995674,-203.802,0.14449548721313477,0.688693599483,47,0.688693599483,1.0596368312835693,9.47065281867981,193.847,18341.74875998497,0.51063827041,4.8435555686,0.00995299,305.670150903,54.5171275138855,0.0691071,24.0474,2.77753e+10,-203.733,193.851776522,0.0,0.689424074289,193.877167846,193.913,126.812430436,977.353395669,519.747182336,331,47.2731,310.197811024
0.995673,-193.172,0.14751744270324707,0.64966052937,49,0.64966052937,1.1064066886901855,9.863947868347168,194.119,18396.328433036804,0.177846107755,4.87510009514,0.00976118,302.171640238,54.46257996559143,0.0654755,24.0474,2.77752e+10,-193.106,194.124062952,0.0,0.649716803486,194.15204482,194.193,102.433144539,731.592757714,487.347119728,332,47.7566,299.60714262
0.995618,-202.231,0.1442563533782959,0.514168731841,45,0.514168731841,1.0591130256652832,9.55458402633667,194.072,18451.230518341064,-0.0798649329589,4.86762711524,0.00948702,315.365639436,54.781025648117065,0.0860901,24.0465,2.77494e+10,-202.145,194.075260932,0.0,0.514003438798,194.099537539,194.14,134.913017145,884.840261683,527.789433168,333,48.0555,311.670110774
0.995715,-200.699,0.1499021053314209,0.721693200354,47,0.721693200354,1.1203827857971191,9.872717142105103,194.306,18505.710623025894,0.41374055256,4.86382963487,0.00952664,291.683634203,54.36181092262268,0.0692596,24.0481,2.7795e+10,-200.63,194.309707352,0.0,0.721409487953,194.332731697,194.368,135.952464944,1007.11949262,515.373896766,334,47.6891,307.81618158
0.995689,-199.477,0.14441871643066406,0.654805302049,46,0.654805302049,1.1031458377838135,9.812466144561768,194.481,18560.26252579689,0.264352670429,4.85168355153,0.00934479,305.510037874,54.432634353637695,0.0777893,24.0477,2.77828e+10,-199.399,194.484842333,0.0,0.654303695367,194.51454428,194.552,126.877133538,813.389451498,514.553611544,335,47.3061,307.654090757
0.995606,-197.068,0.14392924308776855,0.627843729435,46,0.627843729435,1.0667369365692139,9.551303386688232,194.646,18614.47326374054,0.174657584308,4.84632241165,0.00984316,303.630890316,54.088799715042114,0.0713348,24.0462,2.77429e+10,-196.997,194.651106071,0.0,0.627781220853,194.677589785,194.715,133.27609635,912.994098685,515.266734758,336,46.9676,306.557586763
0.995671,-203.839,0.1447312831878662,0.657756156361,46,0.657756156361,1.1086106300354004,9.819099426269531,194.957,18669.959755182266,0.380150548869,4.86820049065,0.00935148,262.397971822,55.36746668815613,0.0642548,24.0473,2.77735e+10,-203.775,194.961153016,0.0,0.657703516399,194.984754976,195.021,111.338156442,903.02117704,524.613883309,337,47.5517,312.659467638
0.995673,-210.03,0.14586257934570312,0.618353695153,44,0.618353695153,1.1803088188171387,9.680999755859375,195.04,18725.41847896576,0.404009878354,4.92549825721,0.00994998,303.857705721,55.337538719177246,0.0713043,24.0474,2.77748e+10,-209.958,195.04373781,0.0,0.618749361541,195.067184905,195.111,163.126953132,1048.270257,558.400903986,338,49.3364,320.914345569
0.995572,-204.672,0.14512419700622559,0.561445835986,46,0.561445835986,1.0933101177215576,9.609071493148804,195.513,18780.834606409073,-0.830035683417,4.87909316446,0.00976177,318.223414082,55.29505157470703,0.103806,24.0457,2.77269e+10,-204.569,195.517276803,0.0,0.561500327065,195.543128628,195.581,123.757516757,807.495716308,529.11647015,339,47.9907,313.55817692
0.99565,-203.343,0.14481902122497559,0.615848698878,45,0.615848698878,1.0898258686065674,9.581306219100952,195.419,18836.1288125515,0.305461997452,4.87393590239,0.00991623,329.844380438,55.17433142662048,0.0736237,24.047,2.7763e+10,-203.269,195.422962843,0.0,0.615521605457,195.44961296,195.489,130.956014396,1108.54328189,539.733703007,340,47.9333,316.697894456
0.995602,-203.614,0.14070606231689453,0.120196963223,46,0.120196963223,1.0383954048156738,9.199925422668457,196.455,18889.957493782043,-86.5989639153,4.88131054418,0.00913092,268.474132223,53.70658349990845,0.0500946,24.0462,2.77405e+10,-203.564,196.459504478,0.0,0.120169147093,196.481919491,196.515,127.014350981,876.897970034,519.901496417,341,47.8973,310.465547764
0.995622,-207.937,0.13814306259155273,0.566501021361,43,0.566501021361,1.019930362701416,9.210563898086548,196.372,18944.980752944946,-0.189058663606,4.91801123653,0.00912011,291.132331646,54.90055441856384,0.0772858,24.0465,2.77501e+10,-207.86,196.376383225,0.0,0.566513428653,196.403416804,196.438,146.143029958,1079.75541239,566.239387767,342,48.9362,324.69626092
0.995685,-201.481,0.1422748565673828,0.582050592049,47,0.582050592049,1.065481424331665,9.307546138763428,196.598,18999.810611724854,-0.315785883606,4.91436143943,0.00879082,316.447608673,54.70856213569641,0.0858612,24.0476,2.77799e+10,-201.395,196.602662592,0.0,0.582132258215,196.628656179,196.664,128.666745882,921.411537701,522.495459666,343,49.0746,312.007749059
0.995666,-204.026,0.14274978637695312,0.679072214801,46,0.679072214801,1.080298900604248,9.38597321510315,196.852,19055.20159459114,0.459688481331,4.91010421082,0.00980906,293.289704932,55.27527332305908,0.0663605,24.0472,2.77701e+10,-203.959,196.857470471,0.0,0.678976061196,196.879810235,196.918,114.015404415,797.721623937,531.307041608,344,48.5528,315.333537606
0.995576,-211.231,0.1394796371459961,0.622927687622,41,0.622927687622,1.0339250564575195,9.404993057250977,196.875,19110.307599306107,0.391765081164,4.91876955708,0.00986559,310.94023114,54.99228119850159,0.0800018,24.0457,2.77278e+10,-211.151,196.879489308,0.0,0.622945262889,196.904167822,196.942,166.164466753,1016.7650787,581.9356238,345,48.579,325.836992104
0.995539,-204.66,0.13908004760742188,0.576857077527,47,0.576857077527,1.0458576679229736,9.021223545074463,197.325,19165.25993490219,-1.27732496386,4.95115518782,0.00971259,258.906999832,54.83017110824585,0.0742188,24.0451,2.77104e+10,-204.585,197.329026765,0.0,0.577063211385,197.353890177,197.395,131.344596604,916.739595842,517.619763005,346,49.3298,309.987218723
0.995442,-207.04,0.14136767387390137,0.537116374922,44,0.537116374922,1.0469098091125488,9.28434133529663,197.788,19220.20633339882,-0.406901060246,4.97716371056,0.00972532,340.196459538,54.820168018341064,0.0763855,24.0434,2.76648e+10,-206.964,197.792499716,0.0,0.536808803447,197.811945685,197.851,190.436131103,1173.48206314,556.918577704,347,50.1235,317.892220537
0.995411,-203.522,0.14219260215759277,0.659192175975,47,0.659192175975,1.0652096271514893,9.246262311935425,197.929,19276.171835660934,0.0426680992993,4.9362288071,0.00940075,272.165904133,55.839452266693115,0.0706635,24.0429,2.76503e+10,-203.452,197.933948346,0.0,0.659368053798,197.957091791,197.992,109.886870807,828.339248338,522.793732213,348,49.3762,313.667993118
0.99563,-205.523,0.1406421661376953,0.662100186642,45,0.662100186642,1.048985242843628,9.374450445175171,197.757,19331.738035917282,0.458302024704,4.99240009776,0.00955118,334.571039079,55.45015239715576,0.0773773,24.0466,2.77536e+10,-205.446,197.760376941,0.0,0.661971534318,197.785805161,197.825,147.599473171,1094.85182044,538.719089177,349,50.2695,315.166857362
0.995711,-203.78,0.14562296867370605,0.635597798648,46,0.635597798648,1.0623300075531006,9.382887363433838,198.002,19387.61482834816,0.168102218615,4.97310083903,0.00980875,327.112684152,55.76021671295166,0.0661621,24.048,2.77925e+10,-203.714,198.006063351,0.0,0.635544743886,198.031386196,198.067,117.363423478,792.525641173,522.351789756,350,50.0286,311.482936068
0.995534,-205.726,0.14513349533081055,0.364628382723,44,0.364628382723,1.067025899887085,9.545864820480347,198.056,19443.398191452026,-2.22248541043,4.96244809313,0.00966607,295.666867463,55.66632437705994,0.0526733,24.045,2.77078e+10,-205.674,198.060242186,0.0,0.364539583853,198.084332121,198.122,101.963542628,791.856770984,548.444126268,351,49.5265,321.43049592
0.995623,-208.653,0.1431598663330078,0.607488905494,45,0.607488905494,1.0852766036987305,9.70001220703125,198.688,19498.084626197815,0.597377223612,4.97722474948,0.00981503,322.64842527,54.57413291931152,0.066391,24.0465,2.77501e+10,-208.586,198.691993819,0.0,0.607344558567,198.716284742,198.752,131.339289199,880.327041106,537.200528598,352,50.1408,315.509511894
0.995635,-208.783,0.14427399635314941,0.378404148379,43,0.378404148379,1.1196866035461426,9.73665475845337,198.596,19553.514850139618,-2.75885079157,4.97051696869,0.00950951,359.476630475,55.32239603996277,0.108444,24.0467,2.77554e+10,-208.675,198.599352449,0.0,0.378333803668,198.625908985,198.664,130.835531405,971.809262489,562.990193212,353,50.0726,324.90513778
0.995739,-207.73,0.14188599586486816,0.565184683765,44,0.565184683765,1.091426134109497,9.535697221755981,198.454,19608.172832012177,0.223289942892,4.97131217902,0.0082575,336.892686211,54.55053114891052,0.0583344,24.0485,2.78046e+10,-207.671,198.457226205,0.0,0.564858234684,198.483788648,198.522,110.61097308,823.443763626,547.03439578,354,50.0768,321.177922011
0.995759,-208.58,0.14416289329528809,0.670375544272,46,0.670375544272,1.0859026908874512,9.621077060699463,198.727,19663.336595773697,0.604181239429,4.98324186508,0.00964816,317.102765154,55.05466365814209,0.0701447,24.0488,2.7815e+10,-208.51,198.731638643,0.0,0.670251433502,198.758602927,198.798,106.543165683,811.4988104,538.074882036,355,49.9927,318.237991788
0.99584,-210.157,0.14538025856018066,0.523512284128,43,0.523512284128,1.0999886989593506,9.913575887680054,198.838,19719.233986616135,-0.943600784454,5.00561631537,0.00968532,343.830089589,55.78999876976013,0.0801544,24.0502,2.78537e+10,-210.077,198.842835432,0.0,0.523343145272,198.87112494,198.907,139.481332515,1070.37097505,559.878122653,356,50.2062,322.420691627
0.995678,-209.043,0.14392924308776855,0.685047387374,44,0.685047387374,1.084367275238037,9.670384645462036,199.51,19774.2362344265,0.370507283736,4.97539147998,0.00956197,270.879791139,54.892911434173584,0.0686035,24.0475,2.77765e+10,-208.974,199.514714846,0.0,0.685252087057,199.544139115,199.582,129.810985281,952.678256804,548.064995346,357,49.7672,320.290652765
0.995665,-209.667,0.14540648460388184,0.488985590092,47,0.488985590092,1.0503206253051758,9.33485722541809,199.784,19828.675847530365,0.0619213583592,4.98013142228,0.00966124,355.211638496,54.3233425617218,0.0840912,24.0472,2.77697e+10,-209.583,199.787709658,0.0,0.489018476345,199.814387239,199.848,125.279533643,1031.3792786,529.390609427,358,50.0743,315.416669097
0.995601,-204.103,0.14618802070617676,0.629472595706,47,0.629472595706,1.0933568477630615,9.69661545753479,199.967,19883.841431856155,0.358237247617,5.02330107379,0.00969013,348.640890779,55.057748317718506,0.0926056,24.0461,2.77397e+10,-204.01,199.971813344,0.0,0.629277163182,199.994672313,200.029,110.688424649,941.211451833,514.639829877,359,51.0878,309.753968258
0.995504,-213.985,0.14086532592773438,0.618695629077,43,0.618695629077,1.0427155494689941,9.26384711265564,200.141,19937.92095208168,0.193678729562,5.01311054348,0.00942359,319.520424983,53.97404336929321,0.0698395,24.0445,2.76942e+10,-213.915,200.146920159,0.0,0.618598407578,200.168853277,200.204,173.337018138,1371.51621831,570.943141166,360,50.6138,325.292982956
0.995362,-204.857,0.14398860931396484,0.678485093939,47,0.678485093939,1.0615575313568115,9.561841249465942,200.194,19993.461904525757,0.446258049652,5.00550336014,0.00644547,298.893481736,55.432798862457275,0.0537872,24.0421,2.7627e+10,-204.803,200.197723013,0.0,0.678170974978,200.218716251,200.256,101.358451434,823.136807428,514.560253073,361,50.808,309.785784424
0.995337,-206.945,0.1480545997619629,0.492106664114,46,0.492106664114,1.0961532592773438,9.850113153457642,200.595,20048.5785446167,-0.13224208619,5.0124453154,0.00986338,275.088328036,54.998929500579834,0.0775452,24.0416,2.76152e+10,-206.867,200.596853263,0.0,0.492216106517,200.617160685,200.652,145.133770306,1123.34135143,539.802143505,362,50.7938,315.78404152
0.995326,-209.338,0.14429950714111328,0.502484227242,46,0.502484227242,1.0603055953979492,9.565443992614746,200.819,20104.232820510864,-0.327558213488,5.05865807857,0.00903265,310.192066331,55.54084491729736,0.0679932,24.0414,2.76099e+10,-209.27,200.8236224,0.0,0.502646582115,200.844534656,200.879,141.283714559,1076.62323302,526.542604029,363,51.5348,311.802845131
0.995149,-211.469,0.14961791038513184,0.665256176091,46,0.665256176091,1.095886468887329,9.821381568908691,200.389,20159.850753307343,0.283763330656,5.07802903258,0.00991516,308.78605902,55.49679923057556,0.0761261,24.0384,2.75267e+10,-211.393,200.394579754,0.0,0.664969638962,200.416013706,200.454,110.135026639,817.253930086,526.554355612,364,52.152,313.12354136
0.995183,-205.553,0.1440892219543457,0.619395643743,46,0.619395643743,1.0822644233703613,9.5578773021698,200.825,20215.368936300278,0.234217935603,5.08252357561,0.00952561,276.917794622,55.405434131622314,0.0710907,24.039,2.75423e+10,-205.482,200.828982986,0.0,0.619410883575,200.851097346,200.89,137.49487621,1087.98448856,517.652866791,365,52.3749,308.408350803
0.99519,-208.317,0.1414198875427246,0.717800670987,44,0.717800670987,1.054197072982788,9.532648801803589,201.249,20270.049763202667,0.338120215098,5.100171889,0.00991344,314.145618195,54.56235146522522,0.0693359,24.0391,2.75464e+10,-208.247,201.252401198,0.0,0.717604966058,201.273732684,201.31,184.525110139,1069.01682189,550.815838817,366,52.6507,315.562189344
0.995235,-209.8,0.139892578125,0.526581207922,45,0.526581207922,1.0448763370513916,9.646013975143433,201.667,20325.263814926147,-0.24794419242,5.11418256442,0.00990644,346.419041356,55.09862756729126,0.0692596,24.0399,2.75675e+10,-209.731,201.66910595,0.0,0.526317768891,201.691877059,201.732,115.29267796,951.34969208,536.055572775,367,52.985,317.158222506
0.995351,-210.207,0.1413555145263672,0.721984984896,44,0.721984984896,1.0545120239257812,9.55431079864502,201.444,20380.178818941116,0.599460843671,5.12181081271,0.00938053,371.394915196,54.7865264415741,0.0731354,24.0419,2.76217e+10,-210.134,201.448471521,0.0,0.721936396312,201.470939772,201.506,113.410615904,861.782477953,547.806995,368,53.2258,320.689181823
0.99532,-215.459,0.13788747787475586,0.551183545094,42,0.551183545094,1.0072638988494873,9.265245199203491,201.387,20434.633028507233,-0.444703694713,5.14123517643,0.00640146,361.34641258,54.34094524383545,0.0548706,24.0413,2.76072e+10,-215.404,201.391142739,0.0,0.551065261772,201.413622814,201.452,129.414118296,864.747630787,586.123643889,369,53.2938,331.946342882
0.995345,-201.457,0.14205217361450195,0.710570387404,49,0.710570387404,1.0456111431121826,9.553942918777466,201.58,20490.243018865585,0.490773858127,5.11402873114,0.00973301,308.125039014,55.49078989028931,0.0676727,24.0418,2.76191e+10,-201.389,201.584415194,0.0,0.710888114945,201.604100426,201.641,105.556862689,849.866543468,492.152609099,370,53.2527,302.201673912
0.995428,-212.664,0.1412656307220459,0.662594513379,45,0.662594513379,1.051731824874878,9.33419156074524,201.698,20545.182217359543,0.567002101007,5.08400281968,0.00934656,403.477503959,54.817853689193726,0.0627136,24.0432,2.76588e+10,-212.601,201.701416544,0.0,0.662533860839,201.720685125,201.755,86.4558212738,735.012793398,543.885802021,371,52.739,321.55018048
0.995355,-211.624,0.13759255409240723,0.52354144043,45,0.52354144043,1.0334160327911377,9.449520587921143,201.928,20600.263314008713,0.41222568113,5.08802142843,0.00991732,349.009206933,54.96555495262146,0.0804138,24.042,2.76244e+10,-211.544,201.932311643,0.0,0.523050602038,201.949683347,201.986,103.059929139,788.91579393,540.328862049,372,51.8667,319.181408616
0.99531,-207.09,0.14023160934448242,0.685251605814,46,0.685251605814,1.020705223083496,9.397610187530518,202.382,20654.89497947693,0.608635113126,5.09579117971,0.00941578,267.620031848,54.51619911193848,0.076889,24.0412,2.76033e+10,-207.013,202.386727297,0.0,0.68474885519,202.406956873,202.439,108.425909065,834.003826194,525.461383802,373,52.7051,313.442888232
0.995363,-212.05,0.14017915725708008,0.532887391488,46,0.532887391488,1.0407922267913818,9.326735019683838,202.287,20709.466757297516,0.310186086984,5.08843936412,0.00946465,361.092144381,54.44935393333435,0.0766144,24.0421,2.7628e+10,-211.973,202.290561037,0.0,0.533123830895,202.313346013,202.351,107.305848018,808.261680487,533.787636093,374,52.6931,317.145330631
0.995579,-210.74,0.14235424995422363,0.663667622112,45,0.663667622112,1.0578746795654297,9.490329504013062,202.686,20764.457634687424,0.545332405319,5.07458542608,0.00977355,386.049602765,54.870505809783936,0.0686798,24.0458,2.77295e+10,-210.671,202.689917179,0.0,0.663967064998,202.710850075,202.746,118.205411406,951.439651321,533.680950311,375,52.1241,315.263236259
