Iteration,AverageQLoss,AbsLearnSignal,ProcessExecTime,dLoss,Time,AverageReturn,AverageAbsQYDiff,PolicyExecTime,AverageDiscountedReturn,MinReturn,AverageY,AveragePolicyStd,LossBefore,MeanKLBefore,AverageAbsQ,AbsLearnSignalNew,NumTrajs,LossAfter,Perplexity,MaxReturn,AbsLearnSignalOld,EnvExecTime,AverageQ,ExplainedVariance,Entropy,StdReturn,ItrTime,MeanKL,AverageAbsY
243,69.625,0.521752624041,0.1447300910949707,0.0829163,16205.132616758347,457.273268124,5.98655818791,1.2800486087799072,292.644525111,284.276125982,196.109148398,0.993162,-207.71,0.0,196.238,0.521752624041,56,-207.793,2.66099e+10,864.801101933,0.521555589519,10.40531587600708,196.091,-0.0665179183956,24.0045,106.40342405,66.329421043396,0.00980819,196.263284273
244,71.4804,0.579287523426,0.14398455619812012,0.0984344,16272.182217359543,469.649191512,6.06378138234,1.269829511642456,294.928026517,279.457440313,196.384241172,0.993114,-204.495,0.0,196.489,0.579287523426,52,-204.594,2.65881e+10,857.736877238,0.579158049604,10.435341596603394,196.361,0.142537323812,24.0037,122.340640987,66.9201021194458,0.00993968,196.519410254
245,74.685,0.701986919639,0.14453530311584473,0.0988007,16339.274886608124,476.531332254,6.1525108868,1.275172472000122,298.410398392,226.088296138,196.254424208,0.993098,-208.084,0.0,196.369,0.701986919639,52,-208.183,2.65802e+10,747.808498449,0.702114628845,10.22014856338501,196.233,0.463907421279,24.0034,111.462021666,66.9635374546051,0.00989117,196.402942377
246,75.6392,0.691450450077,0.14969444274902344,0.08992,16407.539521217346,471.048771882,6.18747093798,1.3356964588165283,294.829504227,252.565336585,196.523198375,0.993135,-204.37,0.0,196.644,0.691450450077,52,-204.46,2.65965e+10,758.467698325,0.691291687949,10.74991512298584,196.501,0.449452244019,24.004,125.531695389,68.1234016418457,0.00976572,196.667656188
247,77.5113,0.737735241152,0.13968157768249512,0.0972137,16475.106801986694,445.131690578,6.26521513547,1.2094039916992188,286.335033148,234.384506839,197.059098689,0.993073,-206.229,0.0,197.183,0.737735241152,55,-206.326,2.65688e+10,694.387751827,0.737264528524,9.848728895187378,197.036,0.505973815545,24.003,113.010566056,67.43844842910767,0.00990279,197.20523528
248,77.2563,0.667867494554,0.14017677307128906,0.0961304,16541.297739505768,473.889028899,6.26190648857,1.1780502796173096,296.398618896,255.949307022,196.490550754,0.993122,-207.305,0.0,196.604,0.667867494554,52,-207.401,2.65915e+10,970.686777015,0.667138888261,9.904357194900513,196.468,0.557368965148,24.0039,127.775528338,66.06893372535706,0.00982197,196.617880285
249,79.2874,0.680635630429,0.13686013221740723,0.100754,16606.84095287323,469.187555089,6.31262375192,1.1439409255981445,296.857659333,343.183290937,197.187798394,0.993206,-207.842,0.0,197.291,0.680635630429,52,-207.943,2.66302e+10,719.546571474,0.680603085303,9.680596590042114,197.163,0.460070132391,24.0053,100.96653737,65.41541171073914,0.00980695,197.291822558
250,79.2915,0.729065130867,0.13991284370422363,0.0986023,16672.48033595085,443.286908756,6.31040025256,1.2095129489898682,285.593342589,243.751445718,197.122867813,0.993133,-205.487,0.0,197.221,0.729065130867,55,-205.585,2.65973e+10,754.096352382,0.728750063565,10.047490119934082,197.1,0.509603997958,24.0041,109.161793128,65.51717782020569,0.00973553,197.207274842
251,78.2934,0.493110877604,0.14217519760131836,0.0907745,16738.673856019974,449.004126394,6.27647396746,1.2202701568603516,289.03194148,270.502158981,197.66644089,0.993156,-208.732,0.0,197.776,0.493110877604,56,-208.823,2.66075e+10,758.412780997,0.493097483809,10.264497756958008,197.644,-0.882475869194,24.0045,106.253220383,66.0589210987091,0.00973002,197.750656632
252,76.3485,0.600633841535,0.1446845531463623,0.0887451,16804.918407678604,454.621266179,6.20795518067,1.2400169372558594,289.16752351,285.871945877,197.514053313,0.993229,-205.851,0.0,197.637,0.600633841535,54,-205.939,2.66419e+10,821.221052492,0.60045912832,10.295077562332153,197.49,0.032310042415,24.0058,126.042053388,66.12335658073425,0.00937684,197.603128873
253,74.8867,0.702044247479,0.14223647117614746,0.100906,16870.178676366806,435.757972785,6.12945964442,1.2104427814483643,283.424156299,243.134433174,197.157076631,0.993234,-203.188,0.0,197.296,0.702044247479,57,-203.288,2.66439e+10,913.661749138,0.701947867097,10.05871868133545,197.132,0.300187448227,24.0058,109.062932897,65.13783955574036,0.0099671,197.245054871
254,75.0338,0.687216135957,0.1414327621459961,0.0892181,16935.444379091263,452.136594337,6.09615982441,1.2104706764221191,289.712340483,245.239727384,196.715618433,0.993276,-204.2,0.0,196.883,0.687216135957,55,-204.289,2.66627e+10,656.889162641,0.687402809278,10.096554517745972,196.695,0.311754046597,24.0065,101.2434128,65.13741064071655,0.00993191,196.824381153
255,72.9491,0.565482363535,0.14307379722595215,0.0767517,17001.763256788254,435.271428772,6.03169574986,1.2444946765899658,283.201354753,304.71148553,196.351708058,0.993459,-210.153,0.0,196.545,0.565482363535,57,-210.229,2.67466e+10,804.968680384,0.565334664291,10.367498874664307,196.333,0.292269529243,24.0097,105.900805824,66.19036293029785,0.00987168,196.480143604
256,69.5998,0.702067030584,0.14240646362304688,0.072464,17067.430596351624,432.110406507,5.90061829303,1.235987663269043,280.410842945,184.03685862,196.196054636,0.993408,-204.348,0.0,196.416,0.702067030584,57,-204.42,2.67237e+10,824.54070631,0.701795266285,10.274435758590698,196.178,0.400011972541,24.0088,119.278027533,65.55065560340881,0.00651613,196.341141728
257,68.3801,0.639366545467,0.1404263973236084,0.0795746,17131.50210237503,453.777364666,5.85125226187,1.2347238063812256,288.155454155,235.327667665,195.517367024,0.993404,-205.126,0.0,195.754,0.639366545467,54,-205.205,2.67213e+10,720.106336347,0.639122654458,10.198585271835327,195.503,0.156603940045,24.0087,125.718294708,63.94394564628601,0.0096668,195.672289758
258,66.1795,0.455833832818,0.1396777629852295,0.0753784,17195.50594854355,424.211223295,5.77228767535,1.1965651512145996,279.940213343,272.543347054,194.801648948,0.993337,-199.114,0.0,195.038,0.455833832818,59,-199.19,2.66914e+10,746.508305445,0.455936035882,9.998659133911133,194.787,-1.19351841857,24.0076,84.6131061591,63.88692545890808,0.00946462,194.959385752
259,63.3822,0.624812065364,0.14025115966796875,0.0758514,17259.379452705383,455.576074547,5.68004806345,1.1768109798431396,289.530732841,261.016700368,194.309958103,0.993191,-203.062,0.0,194.551,0.624812065364,55,-203.138,2.66246e+10,943.975135642,0.624651759947,9.73387861251831,194.297,0.465727145091,24.0051,137.875418592,63.744720220565796,0.00965118,194.47516936
260,62.8979,0.63747026063,0.13939189910888672,0.0637207,17323.593631982803,433.26178361,5.64728040188,1.192990779876709,281.982850476,296.181167741,192.928849402,0.993052,-203.277,0.0,193.174,0.63747026063,57,-203.34,2.656e+10,696.826885516,0.637491126194,9.86404275894165,192.916,0.166144878855,24.0027,100.655108802,64.09209036827087,0.00644611,193.092131346
261,61.276,0.724303614521,0.13899874687194824,0.0809937,17387.728871822357,463.290918868,5.59605331163,1.20182204246521,290.354386891,293.893162986,192.638721424,0.993077,-198.112,0.0,192.883,0.724303614521,53,-198.193,2.65712e+10,849.196633236,0.724124370319,10.015276432037354,192.626,0.471602011953,24.0031,144.291478068,64.01468825340271,0.00997681,192.804242013
262,59.1036,0.716575142348,0.14069914817810059,0.0769043,17451.599739074707,444.530762094,5.50493632155,1.1997735500335693,284.964355405,268.94335255,191.920593803,0.992956,-198.545,0.0,192.138,0.716575142348,56,-198.622,2.6516e+10,823.349194562,0.716424259467,10.057918548583984,191.909,0.440234908874,24.001,128.274090388,63.75061106681824,0.00824723,192.06604681
263,59.2805,0.512027464438,0.1381213665008545,0.0737152,17515.140321731567,466.518156498,5.52358438943,1.195561170578003,292.140450573,213.805742006,191.062753712,0.99285,-197.716,0.0,191.27,0.512027464438,53,-197.79,2.6468e+10,993.5023731,0.511903895245,10.013152122497559,191.051,-0.516901578524,23.9992,143.847195056,63.42310881614685,0.00644546,191.198134267
264,59.0139,0.606028444252,0.1379537582397461,0.0845947,17579.185852766037,432.635951288,5.51202725546,1.1909070014953613,279.806024023,175.053402717,191.136021405,0.992886,-196.116,0.0,191.312,0.606028444252,57,-196.201,2.64851e+10,796.225763313,0.606053721327,9.936151504516602,191.125,-0.465612463912,23.9998,127.603480281,63.91857314109802,0.00998663,191.244785556
265,58.606,0.641745719034,0.141801118850708,0.0907898,17644.01454949379,442.033696054,5.4826449615,1.2231831550598145,283.239056781,206.164138012,190.349761336,0.992776,-190.104,0.0,190.506,0.641745719034,55,-190.195,2.64354e+10,770.041388432,0.641909829551,10.145838499069214,190.339,0.285996683102,23.998,123.602461581,64.70664763450623,0.00969305,190.446082674
266,57.5287,0.709086294454,0.14125800132751465,0.0835114,17709.089638233185,439.73369974,5.46693720611,1.2209749221801758,281.054244873,253.456637755,189.972679275,0.992702,-190.97,0.0,190.112,0.709086294454,56,-191.053,2.64016e+10,959.481856352,0.708732860191,10.14812183380127,189.962,0.361552885036,23.9967,139.928604366,64.95496964454651,0.00986343,190.054695468
267,57.8607,0.362475272029,0.14522981643676758,0.0950928,17774.077425956726,418.354683551,5.44922169741,1.2561421394348145,273.597016014,270.210153819,189.376313412,0.992719,-186.123,0.0,189.519,0.362475272029,58,-186.218,2.64096e+10,879.652330439,0.362388478074,10.366702795028687,189.366,-3.96576702318,23.997,113.997053225,64.85779404640198,0.00997232,189.463756153
268,56.6108,0.701302281494,0.14202523231506348,0.0764313,17838.939911842346,467.980498242,5.39211858238,1.233673334121704,293.911075927,282.926628817,188.799450395,0.992629,-195.326,0.0,188.943,0.701302281494,53,-195.402,2.63694e+10,818.186428202,0.700878162606,10.252917528152466,188.79,0.549041210887,23.9955,123.548040911,64.73407673835754,0.00997528,188.883692493
269,54.6155,0.548247891471,0.14337706565856934,0.0892334,17903.66725730896,450.62340178,5.32250724601,1.239238977432251,287.22960493,270.250012388,189.138385739,0.992632,-188.496,0.0,189.283,0.548247891471,55,-188.585,2.63704e+10,822.57372841,0.548213032349,10.318236351013184,189.127,-0.636040444357,23.9955,120.044055341,64.60283970832825,0.00872983,189.223047158
270,54.212,0.618749074316,0.1452803611755371,0.0812378,17969.91254878044,442.990986955,5.30115080876,1.2558784484863281,285.289890636,278.033328619,188.271265642,0.992509,-187.182,0.0,188.428,0.618749074316,56,-187.263,2.6315e+10,813.004215708,0.618609728803,10.462918519973755,188.262,0.148870036413,23.9934,97.4650599781,66.1213128566742,0.00901302,188.36477878
271,54.0394,0.572564687158,0.14691948890686035,0.0774231,18036.35697197914,430.05866658,5.2878185213,1.262554407119751,279.528195954,271.588239185,188.428413751,0.992574,-186.535,0.0,188.572,0.572564687158,59,-186.613,2.63437e+10,776.198139361,0.572329181745,10.486330032348633,188.42,0.321211544607,23.9945,111.446454665,66.32357406616211,0.00950271,188.514638467
272,53.5692,0.684074833348,0.14042901992797852,0.0794373,18101.989238500595,422.254245598,5.24115452894,1.2054064273834229,275.769290783,239.466649104,188.633657294,0.992691,-186.288,0.0,188.769,0.684074833348,57,-186.368,2.63962e+10,728.461042909,0.683726758413,10.008398056030273,188.625,0.349320756429,23.9965,103.609011347,65.50941896438599,0.0096347,188.712778554
273,52.1161,0.63297131999,0.14244413375854492,0.0849609,18167.603100061417,435.104689577,5.19344797358,1.2500882148742676,281.302136142,286.013526646,189.215602835,0.99267,-187.38,0.0,189.338,0.63297131999,56,-187.465,2.63853e+10,683.541917683,0.632863496821,10.353691577911377,189.207,0.388679653105,23.9961,106.113823969,65.49508428573608,0.00981302,189.285823238
274,52.1292,0.674121716645,0.14230680465698242,0.0792084,18232.998673677444,391.612972221,5.19181259255,1.2611720561981201,263.995900138,213.454252189,189.254733176,0.992706,-178.694,0.0,189.377,0.674121716645,62,-178.773,2.64019e+10,633.445393438,0.674101051134,10.017707109451294,189.245,0.529083506947,23.9967,91.5271272954,65.27348756790161,0.00981406,189.328028002
275,53.3265,0.583164103356,0.1441819667816162,0.075058,18298.524311065674,437.525100088,5.21670266387,1.257096529006958,282.404574763,278.856710829,189.186771511,0.992567,-185.42,0.0,189.312,0.583164103356,56,-185.495,2.63383e+10,705.497760045,0.583059088463,10.240996360778809,189.18,0.29197285511,23.9943,107.456215532,65.40496182441711,0.00990173,189.261010115
276,53.3274,0.696155621537,0.14142751693725586,0.0777893,18362.960646152496,430.674114504,5.21757895801,1.2338340282440186,279.596439707,260.661088513,189.732561373,0.992595,-186.962,0.0,189.855,0.696155621537,57,-187.039,2.63504e+10,744.180954277,0.696186814447,10.215070724487305,189.722,0.509028238816,23.9947,111.728122652,64.29756188392639,0.00924524,189.80920274
277,53.862,0.669319698095,0.1418910026550293,0.0817871,18427.599180698395,412.232004156,5.24218410123,1.24055814743042,272.411688627,229.296485199,189.609083955,0.992493,-185.02,0.0,189.745,0.669319698095,61,-185.102,2.63042e+10,943.254945642,0.669507513215,10.019986867904663,189.602,0.344041211317,23.993,110.849034876,64.5166528224945,0.00967858,189.693932517
278,54.8911,0.636434473305,0.14178109169006348,0.0832367,18492.21077990532,453.740114121,5.27649822998,1.2617146968841553,289.277045455,269.544133316,189.973285803,0.992479,-188.412,0.0,190.114,0.636434473305,54,-188.495,2.62981e+10,822.125280795,0.636639134347,10.295422315597534,189.965,0.459429312829,23.9928,111.73070659,64.4929575920105,0.00998252,190.054345778
279,55.3947,0.706901670822,0.14009881019592285,0.0857697,18556.348027706146,424.757127856,5.30369439488,1.2213690280914307,279.131605001,242.370552736,190.007685384,0.992452,-185.35,0.0,190.143,0.706901670822,59,-185.436,2.62856e+10,784.028124656,0.706864307372,10.01755666732788,189.999,0.424548131607,23.9923,99.6883572765,64.01760458946228,0.00964151,190.090724025
280,55.4162,0.587554776865,0.13952040672302246,0.0852966,18621.222674369812,429.683010212,5.32599686489,1.1805980205535889,281.694024496,237.608954363,190.241298672,0.99231,-187.768,0.0,190.368,0.587554776865,58,-187.853,2.62216e+10,606.340240878,0.587313704579,9.82153844833374,190.233,0.406238520151,23.9899,84.4407154213,64.75240969657898,0.00997899,190.31753914
281,56.5457,0.646253426691,0.13656973838806152,0.071991,18684.79735326767,442.145238887,5.35732426848,1.1487019062042236,285.976643307,263.667407158,190.17308535,0.992286,-187.697,0.0,190.306,0.646253426691,55,-187.769,2.62115e+10,663.924907047,0.645989596512,9.740987777709961,190.165,0.642779205569,23.9895,96.5134192269,63.45818543434143,0.00825792,190.250828836
282,56.7697,0.682396046002,0.13705945014953613,0.0793457,18748.577109336853,438.970254973,5.38928174386,1.176694631576538,282.634529459,271.3844186,190.421148282,0.99224,-192.536,0.0,190.554,0.682396046002,57,-192.616,2.61902e+10,823.065843382,0.682420928516,9.767993450164795,190.413,0.398117345853,23.9886,124.401797727,63.660293102264404,0.00982326,190.505677909
283,57.7898,0.51990112982,0.1388378143310547,0.069397,18812.786822795868,469.137656377,5.42550351198,1.1889381408691406,295.07607345,287.522419722,190.347098969,0.992222,-188.656,0.0,190.48,0.51990112982,53,-188.726,2.61821e+10,813.12990714,0.519733122374,9.948458909988403,190.337,-0.0975794887917,23.9883,130.449388363,64.09692907333374,0.00889426,190.427457063
284,57.7967,0.701821861531,0.13913893699645996,0.0905914,18877.302484750748,420.675312453,5.41525645206,1.2133808135986328,275.412417604,250.527356279,190.001236978,0.992277,-182.288,0.0,190.131,0.701821861531,58,-182.379,2.62065e+10,790.786010125,0.701817646443,9.908020496368408,189.993,0.262725565147,23.9893,112.319949037,64.3975019454956,0.00930923,190.078068386
285,57.7609,0.615294210065,0.13988351821899414,0.0787659,18942.31466817856,427.616833023,5.41134204544,1.2079567909240723,280.527496541,287.925717001,189.32893132,0.992425,-186.862,0.0,189.46,0.615294210065,57,-186.941,2.62731e+10,655.242560133,0.614915106815,9.92816972732544,189.32,0.273000283667,23.9918,93.2090132088,64.8799991607666,0.00934467,189.40721325
286,57.0858,0.640630225468,0.14142680168151855,0.0830383,19006.903881072998,449.200706206,5.3988753938,1.2474701404571533,288.518155943,304.864650149,189.23252417,0.992533,-191.293,0.0,189.364,0.640630225468,56,-191.376,2.63223e+10,824.54644864,0.640402287392,10.117361783981323,189.225,0.452226655988,23.9937,113.327316637,64.46603488922119,0.00917824,189.31187739
287,56.1848,0.68446787952,0.13750195503234863,0.0833435,19072.992751836777,460.399589077,5.37399087311,1.1772925853729248,292.297950917,279.988743263,188.841652675,0.99262,-190.675,0.0,188.977,0.68446787952,54,-190.758,2.63611e+10,928.128608419,0.684489278595,9.934682846069336,188.834,0.423773175617,23.9952,119.666494418,65.97146320343018,0.00988149,188.923411169
288,56.9643,0.596212986219,0.14145231246948242,0.100769,19138.93998503685,459.616080974,5.3882157255,1.201378345489502,291.901914994,264.879864543,189.002399979,0.992806,-188.712,0.0,189.133,0.596212986219,55,-188.813,2.64447e+10,794.794518568,0.596249042337,10.103255033493042,188.996,0.0199144828935,23.9983,121.060572758,65.81754970550537,0.00996411,189.075920996
289,56.9761,0.60076909948,0.13817334175109863,0.0806732,19204.909185171127,436.557767824,5.40526002014,1.1953747272491455,284.156700253,197.464996871,189.28602904,0.992778,-188.497,0.0,189.41,0.60076909948,57,-188.578,2.64331e+10,694.044213103,0.600427714469,9.856827974319458,189.277,0.326208006242,23.9979,105.164441798,65.84314322471619,0.00919414,189.362728134
