LossAfter,AverageAbsY,StdReturn,MinReturn,ItrTime,Entropy,AverageDiscountedReturn,Iteration,NumTrajs,dLoss,AbsLearnSignalNew,LossBefore,AbsLearnSignalOld,PolicyExecTime,MeanKL,AverageAbsQ,AverageReturn,AverageQ,AbsLearnSignal,AverageAbsQYDiff,AverageY,AveragePolicyStd,Time,EnvExecTime,MaxReturn,ProcessExecTime,ExplainedVariance,AverageQLoss,Perplexity,MeanKLBefore
-116.195,74.1573612965,116.31497168,1217.97087851,40.06790781021118,7.92041,110.544083644,68,5,0.0604858,0.783756603688,-116.135,0.78560929947,0.9479386806488037,0.00642559,74.1475,1375.86284661,70.058,0.783756603688,1.86313595934,70.0643146714,0.90686,2740.4647686481476,1.5869011878967285,1515.79532978,0.1176912784576416,0.438693183983,12.7065,2752.91,0.0
-99.8402,77.0273898671,475.014846753,239.483176575,39.825485706329346,7.91766,116.296581492,69,5,0.0786057,0.717794570509,-99.7616,0.717476284122,0.9464888572692871,0.00997701,77.0158,1183.14641911,73.1469,0.717794570509,1.89528220092,73.154440896,0.906434,2780.4261422157288,1.5969223976135254,1500.90678361,0.11575818061828613,0.617961164909,13.7169,2745.35,0.0
-118.284,79.9136127827,121.690142923,1113.08148869,39.64876437187195,7.90563,112.754200407,70,5,0.0627594,0.740017296209,-118.221,0.739166187456,0.9508645534515381,0.00641475,79.9023,1260.37617638,76.254,0.740017296209,1.91677085267,76.2605295708,0.904605,2820.21276140213,1.5771944522857666,1450.76489418,0.11877918243408203,0.605737217102,13.6554,2712.52,0.0
-87.3491,82.7100523703,537.195854334,218.597752701,39.56315469741821,7.89462,115.93179138,71,5,0.0595856,0.781376807815,-87.2895,0.781443110414,0.9632515907287598,0.0064035,82.6973,998.694815186,79.2517,0.781376807815,1.92335872061,79.2589385869,0.903046,2859.9082839488983,1.6374831199645996,1492.34466255,0.11853313446044922,0.656460220474,14.4131,2682.82,0.0
-111.162,85.3325966539,525.174094196,308.726372592,39.07051992416382,7.889,126.638272682,72,5,0.0728531,0.746278563552,-111.089,0.747895329506,0.9305787086486816,0.00996705,85.3199,1340.50707568,82.1004,0.746278563552,1.94129708656,82.106713253,0.902196,2899.1119821071625,1.5620391368865967,1730.14385855,0.11614036560058594,0.796242730278,14.8953,2667.77,0.0
-72.6104,87.4956447096,428.285787955,178.317584338,39.24861931800842,7.87936,120.432383144,73,5,0.0674133,0.68592368739,-72.543,0.686898995899,0.9347960948944092,0.00986065,87.4779,832.487785631,84.5539,0.68592368739,1.96504944545,84.5622065408,0.90077,2938.4970927238464,1.5910465717315674,1399.43497955,0.1179656982421875,0.708526916287,16.1412,2642.19,0.0
-101.666,89.9873440925,432.573546212,313.217641927,39.30886387825012,7.86863,126.314671126,74,5,0.0587082,0.720043722917,-101.608,0.721020278291,0.9324648380279541,0.00642511,89.9672,1110.43062981,87.3486,0.720043722917,2.00468203924,87.3558526551,0.899228,2977.934901714325,1.5751547813415527,1494.78141485,0.11714839935302734,0.748295304412,17.299,2613.99,0.0
-88.1772,92.2803936099,528.445612199,162.929554848,39.399391412734985,7.86625,99.6105856171,75,5,0.0626602,0.751459264622,-88.1145,0.750987315004,0.9220647811889648,0.00994192,92.2563,911.409832728,89.9329,0.751459264622,1.99588579602,89.9405206584,0.898863,3017.465061903,1.5728833675384521,1557.47329293,0.1144719123840332,0.833527343621,15.0721,2607.76,0.0
-147.284,95.1710141406,93.9063262695,1476.68688026,39.463231563568115,7.86498,134.739159316,76,5,0.0626678,0.729847023339,-147.221,0.730051764401,0.9399266242980957,0.00655853,95.139,1606.92582354,93.1256,0.729847023339,2.0236686868,93.1330537742,0.898709,3057.064338684082,1.585902214050293,1737.53157751,0.11708474159240723,0.398875368095,16.7331,2604.45,0.0
-109.587,97.5807828182,591.051907428,324.386137781,39.51943492889404,7.8537,114.073820984,77,5,0.0539932,0.718441050251,-109.533,0.718748541201,0.9154758453369141,0.00640356,97.5428,1200.08721708,95.8696,0.718441050251,2.04609632862,95.8776380919,0.897051,3096.717751264572,1.5613374710083008,1785.59411607,0.11492347717285156,0.71449935552,17.6908,2575.25,0.0
-110.522,99.7821754774,538.978611537,195.803238578,39.550597190856934,7.8505,117.149935344,78,5,0.062706,0.723369709921,-110.46,0.723650415461,0.9056220054626465,0.00994682,99.7361,1150.71364757,98.3,0.723369709921,2.05761855172,98.307905512,0.896627,3136.396643638611,1.5533828735351562,1640.35189674,0.11598658561706543,0.7977616432,18.2297,2567.02,0.0
-134.658,102.275994913,335.76024027,698.157663594,39.677868604660034,7.84525,136.230345381,79,5,0.0542297,0.701810593998,-134.604,0.702624638057,0.908095121383667,0.00640625,102.222,1365.69024686,101.088,0.701810593998,2.08861198417,101.096187942,0.895909,3176.2057781219482,1.5460338592529297,1597.10060096,0.11620235443115234,0.746110653107,19.5245,2553.58,0.0
-136.889,104.752132911,285.378153306,995.843129162,39.89413261413574,7.83677,128.721354854,80,5,0.0571289,0.764094988285,-136.832,0.763311722158,0.9288220405578613,0.00644425,104.697,1440.42685138,103.833,0.764094988285,2.1064630273,103.841959227,0.894617,3216.2356436252594,1.5683114528656006,1826.66708915,0.11801648139953613,0.745939891152,18.9009,2532.01,0.0
-126.849,107.129129327,468.827527284,662.550510907,42.44964408874512,7.83346,130.948932586,81,5,0.0683899,0.75111809252,-126.78,0.751061013541,0.9157116413116455,0.00996939,107.075,1294.78967889,106.351,0.75111809252,2.14565861143,106.359178358,0.894173,3258.8174583911896,1.5654139518737793,1755.20014146,0.1063990592956543,0.741674298399,20.9366,2523.64,0.0
-99.9705,108.911965755,568.395834783,280.132971326,42.9375274181366,7.83348,132.577459254,82,5,0.0673141,0.742440126655,-99.9032,0.742782312526,1.040140151977539,0.00998257,108.861,1079.74114259,108.188,0.742440126655,2.18980211324,108.196711471,0.89419,3301.888072013855,1.625079870223999,1859.14608053,0.12286376953125,0.848117708426,22.817,2523.71,0.0
-167.147,111.765811128,163.870089543,1545.48250762,43.01690697669983,7.82513,146.354849183,83,5,0.0599518,0.699417075309,-167.087,0.699959659843,1.079948902130127,0.00645352,111.723,1721.01308416,111.134,0.699417075309,2.21243277849,111.141825101,0.89292,3345.042387008667,1.6090240478515625,2019.81964153,0.12206220626831055,0.477212698021,23.74,2502.7,0.0
-167.49,114.314908778,48.3744266547,1590.33089625,42.81312870979309,7.82333,117.458744054,84,5,0.0740967,0.77594495888,-167.416,0.774094168499,1.0725493431091309,0.00999231,114.279,1654.55250923,113.807,0.77594495888,2.23024743292,113.81617179,0.892673,3387.993419647217,1.639451265335083,1711.22609809,0.11781525611877441,0.715348788982,23.4269,2498.21,0.0
-71.002,115.927600041,554.14211486,356.604699054,43.00564503669739,7.81305,145.049599115,85,5,0.0624542,0.821705996367,-70.9395,0.821706115721,1.0969829559326172,0.00980402,115.901,823.637355376,115.532,0.821705996367,2.20199514272,115.541346344,0.891246,3431.135678768158,1.6484780311584473,1913.0747074,0.12046456336975098,0.493905309957,22.8719,2472.65,0.0
-149.028,118.19330919,503.731094217,529.940683688,43.46643686294556,7.81345,151.613652481,86,5,0.0681305,0.681874729103,-148.96,0.682290608623,1.0526437759399414,0.0098358,118.176,1518.5223327,117.843,0.681874729103,2.20587382637,117.851360103,0.891406,3474.738141775131,1.6395878791809082,1942.65610907,0.12430453300476074,0.783986083693,23.6778,2473.66,0.0
-140.576,120.569364666,573.997220031,368.434740792,43.23475170135498,7.81193,133.919574263,87,5,0.0642395,0.721729352219,-140.512,0.721201787783,1.0443177223205566,0.00981284,120.555,1420.77183939,120.186,0.721729352219,2.22789659881,120.194620527,0.891227,3518.109221458435,1.635284185409546,1867.78354551,0.11931705474853516,0.801986772447,23.6478,2469.89,0.0
-179.949,123.097885568,148.791886973,1482.39473225,43.11251735687256,7.81743,134.523396086,88,5,0.0588074,0.706919330418,-179.891,0.706827149454,1.0529708862304688,0.0064076,123.084,1656.61379812,122.794,0.706919330418,2.25698048927,122.801948548,0.892165,3561.357527256012,1.6182780265808105,1843.36767814,0.11954259872436523,0.479673036357,25.4073,2483.51,0.0
-132.06,125.103553361,725.359200133,422.315648531,42.980449199676514,7.81422,142.912648369,89,5,0.0677338,0.708450009285,-131.992,0.709207231587,1.0418176651000977,0.00993226,125.092,1319.17654178,124.885,0.708450009285,2.26204308271,124.893739033,0.891697,3604.4741418361664,1.6143929958343506,2024.35169698,0.1184229850769043,0.756992457189,25.9928,2475.55,0.0
-186.7,127.631323221,114.514647943,1599.24158638,40.63591718673706,7.8083,148.733425096,90,5,0.0633545,0.718953164788,-186.636,0.719221484611,1.0455503463745117,0.00968559,127.62,1778.45557227,127.498,0.718953164788,2.2431442695,127.506724993,0.890772,3645.2455258369446,1.603616714477539,1928.44290589,0.12044858932495117,0.428788040984,23.7667,2460.94,0.0
-169.836,129.672268428,385.297430079,920.598223643,39.392587423324585,7.80603,141.890456693,91,5,0.0524445,0.729420144687,-169.784,0.729885328408,0.9291882514953613,0.00643846,129.661,1642.49370954,129.606,0.729420144687,2.28832935315,129.614333078,0.890469,3684.770045518875,1.5602786540985107,1988.17141353,0.11511754989624023,0.613025059337,28.7884,2455.35,0.0
-118.733,131.220911594,423.173938371,593.71655717,39.55695724487305,7.80486,152.686073125,92,5,0.0696106,0.729562432481,-118.663,0.729066503184,0.9030048847198486,0.00640291,131.209,1137.37293941,131.173,0.729562432481,2.28364580865,131.182333274,0.890399,3724.4606285095215,1.5705029964447021,1824.85198483,0.1143040657043457,0.717855129707,28.752,2452.49,0.0
-177.651,133.57460825,226.72685752,1322.48995702,42.33622980117798,7.8028,154.94738746,93,5,0.0547333,0.716628622792,-177.596,0.717077316333,1.024533748626709,0.00646833,133.562,1710.76056249,133.521,0.716628622792,2.29558186966,133.529341944,0.890107,3766.927479028702,1.5907514095306396,1959.37637379,0.11785411834716797,0.638184384798,27.798,2447.45,0.0
-139.871,135.659647589,526.618168931,577.111704033,42.771414279937744,7.80186,155.586955609,94,5,0.0665894,0.77785722535,-139.804,0.777289222112,1.03275465965271,0.00993384,135.65,1308.67286679,135.597,0.77785722535,2.31524240065,135.605649671,0.889915,3809.836379289627,1.6139159202575684,1885.34945117,0.11780738830566406,0.752508739508,30.3305,2445.16,0.0
-182.92,137.377798657,309.099628346,1211.25454819,42.76058268547058,7.78309,169.627650314,95,5,0.0560608,0.702368027348,-182.864,0.702976038679,1.0410497188568115,0.00640174,137.368,1777.64099305,137.26,0.702368027348,2.31161588204,137.269136513,0.887246,3852.7328522205353,1.6017975807189941,2135.05421347,0.11745548248291016,0.736063548397,29.3441,2399.68,0.0
-191.065,139.473264558,112.343940641,1529.49572093,42.889545917510986,7.77382,143.22729986,96,5,0.0629883,0.778942055205,-191.002,0.780865038204,1.0372974872589111,0.0099236,139.463,1717.01766407,139.351,0.778942055205,2.3232300478,139.35938205,0.885956,3895.7570283412933,1.599846363067627,1844.17999251,0.1170511245727539,0.689849666767,29.2353,2377.53,0.0
-156.424,141.117290277,286.378364459,1094.76675951,42.68345618247986,7.7622,171.269595726,97,5,0.049942,0.777819276705,-156.374,0.778692564803,1.034773826599121,0.00650035,141.106,1504.9999788,141.0,0.777819276705,2.31643433299,141.008850275,0.884247,3938.578170776367,1.61814284324646,1882.63107448,0.11682343482971191,0.789959844579,30.6776,2350.07,0.0
-184.482,142.664031632,398.339325498,931.72304396,39.32032132148743,7.75256,139.433934579,98,5,0.0734406,0.746225807755,-184.409,0.74675073202,1.028027057647705,0.00973161,142.654,1720.8128813,142.576,0.746225807755,2.33816337596,142.584123343,0.882866,3978.0358803272247,1.5858604907989502,2023.35985639,0.11491012573242188,0.637444328298,32.5643,2327.52,0.0
-171.633,144.447851859,445.856342301,743.961566454,42.439614057540894,7.75161,156.732195013,99,5,0.0608673,0.731946709965,-171.572,0.730332043781,1.0189788341522217,0.0099652,144.438,1621.30970207,144.3,0.731946709965,2.31391990768,144.307110977,0.88275,4020.61017537117,1.5949373245239258,1928.07732198,0.11832642555236816,0.7784311583,31.0916,2325.31,0.0
-148.146,145.654564937,735.077637822,403.976771558,42.80550265312195,7.75321,164.827482551,100,5,0.0624847,0.755821584579,-148.083,0.754111297056,1.086397409439087,0.00997555,145.644,1384.04757018,145.442,0.755821584579,2.34688574168,145.450601816,0.883039,4063.5510020256042,1.6265959739685059,2047.03292109,0.12023162841796875,0.812035481729,30.8425,2329.04,0.0
-178.779,147.319761894,365.129456886,968.371403478,42.79837679862976,7.74677,153.129766161,101,5,0.0575104,0.728182281845,-178.722,0.72815472211,1.0746078491210938,0.00997032,147.307,1658.00281465,147.101,0.728182281845,2.43220918389,147.110621671,0.882103,4106.484009504318,1.6124489307403564,1945.19610874,0.1174311637878418,0.786162961665,36.8412,2314.09,0.0
-180.605,148.495392865,552.667340349,619.654991226,42.723318576812744,7.7459,173.738889848,102,5,0.0570679,0.74255804906,-180.548,0.742593659935,1.0538513660430908,0.00989167,148.485,1699.34537548,148.25,0.74255804906,2.37110407766,148.257711032,0.882001,4149.344923019409,1.6157243251800537,2189.02935242,0.11933493614196777,0.781567896682,32.9096,2312.07,0.0
-193.118,150.392180889,416.951523122,984.811825293,42.817280769348145,7.74071,169.273078117,103,5,0.0678253,0.743024316484,-193.05,0.743503536339,1.0884006023406982,0.00984911,150.384,1814.93931892,150.126,0.743024316484,2.36745144149,150.13307083,0.881279,4192.304102182388,1.6236965656280518,2074.74157616,0.12039351463317871,0.761895245773,33.2761,2300.11,0.0
-211.597,152.224631079,40.3954149028,1874.86396322,43.0562698841095,7.73142,170.446186674,104,5,0.0588989,0.772795177617,-211.538,0.772703437842,1.0741841793060303,0.00980207,152.215,1919.72362263,151.943,0.772795177617,2.36045350793,151.951406342,0.879937,4235.4959552288055,1.6311593055725098,1987.63562271,0.11817145347595215,0.717812752804,33.7042,2278.84,0.0
-119.122,152.764146086,703.149838882,282.906189144,42.68513560295105,7.73027,140.648594401,105,5,0.0588074,0.745350086706,-119.063,0.745606566683,1.0497989654541016,0.00990485,152.755,1100.88294424,152.447,0.745350086706,2.38921082935,152.455072585,0.879779,4278.315993309021,1.6140012741088867,2038.39339858,0.11728858947753906,0.70767443985,35.5398,2276.21,0.0
-166.321,153.80018208,634.989189555,508.212120703,42.92400074005127,7.73298,155.190863548,106,5,0.0561981,0.644376398183,-166.265,0.645608706442,1.0825543403625488,0.00987658,153.792,1555.57659063,153.422,0.644376398183,2.37435902708,153.429347743,0.880243,4321.379252910614,1.624021053314209,2195.16145203,0.11921501159667969,0.792391955791,31.4975,2282.4,0.0
-195.129,155.760570314,335.10775079,1221.60511453,40.46672749519348,7.72127,145.682421132,107,5,0.0571899,0.696940482577,-195.072,0.69672788299,1.0446436405181885,0.00998032,155.751,1806.5749414,155.377,0.696940482577,2.40451162761,155.385524191,0.878559,4361.981160879135,1.6018013954162598,2231.96754404,0.11553239822387695,0.761452738944,33.4459,2255.83,0.0
-163.178,156.780476332,615.617794259,665.165393578,39.14110207557678,7.72021,182.304896598,108,5,0.0567169,0.755901297548,-163.121,0.756129613367,0.9079630374908447,0.00972734,156.772,1517.31549279,156.41,0.755901297548,2.46055928279,156.4175935,0.878365,4401.258450984955,1.5538361072540283,2169.16837652,0.11099934577941895,0.80970709356,37.9666,2253.43,0.0
-182.641,158.136391623,168.196341178,1516.21422062,39.58315563201904,7.71738,192.898256837,109,5,0.0522766,0.740793280888,-182.588,0.74007365942,0.9143846035003662,0.00647458,158.127,1670.43785196,157.8,0.740793280888,2.46153717774,157.808227456,0.877975,4440.97821855545,1.5665066242218018,1968.94461246,0.11100029945373535,0.771998257321,35.466,2247.07,0.0
-100.485,158.79112695,623.726504606,427.32249843,42.64181184768677,7.71468,151.281397797,110,5,0.0591431,0.751334664487,-100.425,0.750941522289,1.0843913555145264,0.00989093,158.782,935.785286612,158.455,0.751334664487,2.47088017392,158.463978394,0.877651,4483.756850719452,1.6477243900299072,2147.53955544,0.11722373962402344,0.648809235637,36.5899,2241.0,0.0
-201.31,160.796841338,377.364798994,1109.7562221,42.79416871070862,7.71565,161.745464392,111,5,0.0572205,0.700132811871,-201.253,0.70005740283,1.0146493911743164,0.00999614,160.788,1838.5132821,160.447,0.700132811871,2.44755498122,160.455985731,0.877765,4526.68444275856,1.604506015777588,2195.97984457,0.12430572509765625,0.609822726333,34.9557,2243.18,0.0
-177.145,161.961589017,504.931313772,905.951862407,42.701760053634644,7.70668,168.819895137,112,5,0.0438843,0.735207638176,-177.101,0.734546988934,1.0459458827972412,0.0064244,161.952,1590.68261357,161.569,0.735207638176,2.44451028558,161.577795246,0.876426,4569.515464067459,1.6027586460113525,2026.44776879,0.11900210380554199,0.844372986004,35.5404,2223.15,0.0
-188.484,163.198946998,615.443729251,456.417013629,42.758506059646606,7.7023,150.561252935,113,5,0.0551147,0.716721719883,-188.428,0.716487420184,1.0253522396087646,0.00983882,163.19,1671.17399916,162.76,0.716721719883,2.44823273812,162.767978446,0.875837,4612.4114310741425,1.6272923946380615,2091.94772699,0.11874842643737793,0.794675254028,36.2769,2213.43,0.0
-222.856,165.07149026,144.393479834,1657.36833506,42.919837951660156,7.69528,167.669074873,114,5,0.0479584,0.742231559563,-222.808,0.742308532713,1.049558162689209,0.00642483,165.062,1944.1455719,164.623,0.742231559563,2.46063867988,164.630826477,0.874801,4655.467023611069,1.6253540515899658,2047.70996294,0.11984944343566895,0.655933442672,36.3491,2197.96,0.0
-213.994,166.545561358,169.638355816,1829.7140614,42.973294258117676,7.69908,184.418696223,115,5,0.0465393,0.761726577842,-213.947,0.762883577964,1.070829153060913,0.00650451,166.538,2015.3234708,166.068,0.761726577842,2.49435329236,166.073515063,0.875343,4698.577434539795,1.6160378456115723,2326.81192175,0.12206172943115234,0.742198988365,38.9225,2206.32,0.0
-194.307,167.478499036,603.758929771,751.827677225,42.61352729797363,7.69486,172.963732848,116,5,0.0481415,0.774360543493,-194.259,0.77438641153,1.0613019466400146,0.00640994,167.468,1854.8309761,167.0,0.774360543493,2.50438458154,167.008864873,0.874781,4741.329272985458,1.6132047176361084,2305.68074965,0.11524271965026855,0.653650784421,40.5271,2197.02,0.0
-184.678,168.463057717,499.879204611,930.389202802,42.50571036338806,7.69502,175.07469735,117,5,0.0489502,0.703897379798,-184.629,0.704409809124,1.0556001663208008,0.00650459,168.454,1658.63675452,167.978,0.703897379798,2.5005252649,167.985980998,0.874812,4783.969856977463,1.6136889457702637,2120.94163439,0.11859011650085449,0.8088414371,40.9379,2197.37,0.0
-232.776,169.599833675,119.874740449,1922.83143502,42.24700593948364,7.68855,170.147079247,118,5,0.0606537,0.751998079025,-232.716,0.753110562901,1.0185649394989014,0.00989891,169.591,2114.71511449,169.126,0.751998079025,2.46050554461,169.133732995,0.873863,4826.3506371974945,1.589277982711792,2229.30776534,0.11658430099487305,0.538434390182,36.7423,2183.21,0.0
-177.584,170.484729161,631.18236044,815.031995992,42.6352801322937,7.68478,176.303949904,119,5,0.0487671,0.665122088285,-177.536,0.665220887208,1.036055088043213,0.00642057,170.476,1618.41152551,169.992,0.665122088285,2.46864982052,169.998643321,0.873354,4869.115026473999,1.590245008468628,2230.25422395,0.1158900260925293,0.482940503154,36.3948,2175.0,0.0
-171.363,171.404702088,581.799355392,882.614545132,42.42095685005188,7.6845,182.124955921,120,5,0.0578308,0.733395976798,-171.305,0.734068076083,1.0541436672210693,0.0099631,171.397,1597.80730148,170.927,0.733395976798,2.484265167,170.933541878,0.873322,4911.67370557785,1.6215062141418457,2269.79140926,0.11856269836425781,0.846646565733,36.7364,2174.39,0.0
-236.276,172.871799689,83.3245037272,1976.84917505,42.72914361953735,7.68081,166.655188677,121,5,0.0529938,0.718952275086,-236.223,0.717855592704,1.0753872394561768,0.00649389,172.862,2118.17705372,172.39,0.718952275086,2.5285038731,172.397488594,0.872812,4954.539171457291,1.60428786277771,2220.51170748,0.1170492172241211,0.49077373629,39.804,2166.38,0.0
-196.096,173.756991379,698.384441412,505.786085359,42.494049072265625,7.67671,169.413983322,122,5,0.0488434,0.633049646901,-196.047,0.633213301046,1.049135446548462,0.00644503,173.748,1842.9174948,173.266,0.633049646901,2.55107208491,173.272859448,0.872231,4997.155063390732,1.592559814453125,2409.82733096,0.11703944206237793,0.467183589424,43.2042,2157.51,0.0
-232.197,174.913474136,150.12542008,1913.79330284,42.964802980422974,7.66921,197.416302923,123,5,0.0485382,0.692489096774,-232.149,0.692695480922,1.11008620262146,0.00641902,174.905,2160.68067477,174.43,0.692489096774,2.5434171381,174.437295022,0.871182,5040.254446029663,1.5932621955871582,2326.49884617,0.11918282508850098,0.733486786454,43.4398,2141.39,0.0
