AveragePolicyStd,AverageAbsQYDiff,EnvExecTime,AverageAbsQ,AverageReturn,MinReturn,PolicyExecTime,LossAfter,StdReturn,AbsLearnSignalOld,AverageDiscountedReturn,AverageQ,AverageY,dLoss,MaxReturn,Entropy,AverageAbsY,NumTrajs,Iteration,MeanKL,ItrTime,Time,AbsLearnSignal,MeanKLBefore,Perplexity,ExplainedVariance,LossBefore,AverageQLoss,AbsLearnSignalNew,ProcessExecTime
0.999281,5.0908584664,11.309601068496704,178.956,471.136579767,327.80112947,1.2214384078979492,-202.991,108.266411098,0.539749863018,291.898699294,178.667,178.67350766,0.084259,825.450223937,24.1094,178.924102209,52,252,0.00988112,60.86566185951233,14839.658393383026,0.54012108346,0.0,2.95508e+10,0.573430347475,-202.907,57.6204,0.54012108346,0.15024995803833008
0.999265,5.13809123763,11.224525213241577,178.464,467.627178094,312.411811648,1.2291905879974365,-201.624,112.046552975,0.577282509818,289.935336242,178.131,178.136745152,0.0801086,835.991749745,24.1091,178.435498335,52,253,0.00910677,60.80280327796936,14900.594475507736,0.577855551457,0.0,2.95427e+10,0.398787445323,-201.544,57.6512,0.577855551457,0.15053176879882812
0.9993,5.22693293269,10.958323240280151,178.174,503.473724751,326.866934066,1.195711612701416,-209.864,112.434028429,0.733880757003,302.643794304,177.799,177.806360759,0.0590973,740.523980413,24.1097,178.151757672,48,254,0.0065021,59.9131064414978,14960.636053323746,0.733807030321,0.0,2.95598e+10,0.727294654085,-209.805,60.0905,0.733807030321,0.14527416229248047
0.999319,5.24137118007,11.337175607681274,177.091,489.902317546,349.987493743,1.2250523567199707,-203.648,100.154847083,0.709243172538,298.072361208,176.706,176.71301586,0.069046,734.990511091,24.11,177.07353267,49,255,0.00967488,60.69205594062805,15021.458891630173,0.709336260182,0.0,2.95697e+10,0.706247931788,-203.579,60.3017,0.709336260182,0.14882969856262207
0.99921,5.23869883142,11.016036033630371,176.456,482.363098511,326.48644068,1.2045941352844238,-209.427,102.976293408,0.675255206243,296.181171299,176.048,176.054824918,0.0705872,751.828638843,24.1082,176.448514471,50,256,0.00996482,60.767799615859985,15082.361609458923,0.675298281646,0.0,2.95154e+10,0.618618284411,-209.357,60.3802,0.675298281646,0.14826011657714844
0.999201,5.28307616423,11.051751613616943,175.788,477.980804072,340.290711513,1.2248027324676514,-203.617,119.244275353,0.702612966635,292.942487718,175.363,175.371529591,0.0659332,982.897847708,24.108,175.784524595,50,257,0.00961534,61.16620945930481,15143.66312456131,0.702564540291,0.0,2.9511e+10,0.647354263097,-203.551,62.4159,0.702564540291,0.14921236038208008
0.999249,5.31389669134,10.734764337539673,174.79,462.163013774,334.80396282,1.1898095607757568,-199.661,112.107309047,0.680052450341,288.189238203,174.335,174.343044386,0.0683441,933.032018764,24.1088,174.794876454,52,258,0.00645243,60.27265453338623,15204.069175243378,0.679791924152,0.0,2.9535e+10,0.630566683541,-199.593,64.642,0.679791924152,0.14488959312438965
0.999301,5.30410407215,10.883750677108765,174.039,467.994679209,330.627054503,1.1751651763916016,-206.039,89.2784191488,0.61110480206,291.584319281,173.6,173.607242394,0.0804443,689.082484392,24.1097,174.042128402,52,259,0.0092114,60.21055841445923,15264.413515329361,0.611413568506,0.0,2.95607e+10,0.702929366851,-205.958,61.9667,0.611413568506,0.14426875114440918
0.999386,5.31858827642,10.813665628433228,173.29,470.151355066,323.223781738,1.1897907257080078,-193.803,127.736367384,0.506054727618,289.378577859,172.872,172.880685249,0.0825348,875.107923639,24.1112,173.29623637,51,260,0.00992644,59.67773771286011,15324.224142551422,0.506089493011,0.0,2.9604e+10,0.0846260268851,-193.72,62.5621,0.506089493011,0.14477181434631348
0.99943,5.33247839405,10.655723571777344,172.668,484.118043173,327.973994368,1.166813850402832,-202.898,112.350936987,0.542500840351,296.400957376,172.25,172.259121406,0.0731812,941.392489577,24.1119,172.68400067,50,261,0.00956036,61.99946665763855,15386.362366199493,0.542311704634,0.0,2.96259e+10,0.381338931965,-202.825,66.2795,0.542311704634,0.14417743682861328
0.999548,5.3225224403,11.036284923553467,172.172,499.273789276,333.103226079,1.2004594802856445,-202.358,137.147802193,0.558433389186,299.030402211,171.818,171.82586272,0.0779724,1020.00641621,24.1139,172.177913877,48,262,0.00955596,60.896278858184814,15447.386057853699,0.558187726103,0.0,2.96859e+10,0.260629384084,-202.28,65.1085,0.558187726103,0.14868974685668945
0.999563,5.2938245515,11.122188329696655,172.785,490.479520067,314.615867534,1.227219581604004,-199.615,111.692409754,0.351116229992,297.856965097,172.433,172.442600206,0.0832977,806.138078924,24.1142,172.792397748,50,263,0.00948805,60.25491285324097,15507.767724275589,0.351484842692,0.0,2.96936e+10,-1.82206381326,-199.532,65.0111,0.351484842692,0.1494607925415039
0.999543,5.27323920044,10.819148302078247,172.288,485.070492766,331.053679868,1.167264699935913,-192.749,90.768108248,0.711518666959,297.363482671,171.978,171.990833044,0.0907288,693.724763892,24.1139,172.293360813,49,264,0.00977704,60.27726936340332,15568.168607711792,0.711644148336,0.0,2.96836e+10,0.698734177819,-192.658,61.9251,0.711644148336,0.1468954086303711
0.999554,5.22627298817,10.893818140029907,172.545,456.267667414,316.301743531,1.191749095916748,-198.646,95.4430277308,0.74046413459,286.788164661,172.23,172.240969174,0.0875397,782.32651717,24.114,172.547277402,53,265,0.009887,61.07774996757507,15629.37714266777,0.740840227448,0.0,2.96891e+10,0.73142592926,-198.558,61.5519,0.740840227448,0.14319229125976562
0.999445,5.23133300113,10.940203189849854,173.049,505.966471758,363.861451288,1.210111379623413,-205.536,149.026059145,0.705975916399,300.544863716,172.747,172.759041342,0.0853729,1153.32906016,24.1122,173.054171566,47,266,0.00998855,61.79905033111572,15691.309277772903,0.70601280065,0.0,2.96342e+10,0.589243120456,-205.45,61.8687,0.70601280065,0.1459674835205078
0.999427,5.19995874989,10.6612229347229,172.971,466.567916482,314.238276521,1.1899421215057373,-201.747,109.069371813,0.364123022663,290.445681258,172.683,172.694069301,0.068161,872.668015131,24.1119,172.969824704,52,267,0.00924193,60.15315079689026,15751.590855360031,0.364196612589,0.0,2.9626e+10,-0.521860220557,-201.679,60.6221,0.364196612589,0.14295029640197754
0.999339,5.23640808198,10.697604894638062,173.829,460.881375929,325.736451042,1.1850965023040771,-200.478,102.237805783,0.58523064109,288.150619893,173.557,173.570126195,0.0774231,758.216084036,24.1104,173.830045825,53,268,0.00989278,61.25095891952515,15812.972841739655,0.585481487544,0.0,2.95822e+10,0.414864514353,-200.401,62.908,0.585481487544,0.14639830589294434
0.999398,5.21814443532,11.17072582244873,174.159,476.891839532,313.805167584,1.23233962059021,-200.995,103.440685786,0.740732659466,293.868250742,173.897,173.910837051,0.0802917,773.547385777,24.1114,174.145470988,50,269,0.00979818,60.70139741897583,15873.799577474594,0.740043081918,0.0,2.96112e+10,0.745606224836,-200.915,61.275,0.740043081918,0.14962530136108398
0.999359,5.21509512629,11.224921703338623,174.895,453.761155096,297.755536659,1.2561655044555664,-199.204,89.7169025388,0.662409879808,285.972369461,174.654,174.667231167,0.0792389,665.736163562,24.1107,174.871875763,53,270,0.00993529,59.85035467147827,15933.777264595032,0.662526185521,0.0,2.9591e+10,0.686289147447,-199.125,63.64,0.662526185521,0.14932942390441895
0.999395,5.22039207389,10.656609058380127,175.143,452.638376162,343.401917011,1.1726810932159424,-197.173,101.061271421,0.503551498362,285.490271626,174.91,174.923500391,0.0689087,1005.74329715,24.1114,175.130034061,53,271,0.00856954,59.50276064872742,15993.406747817993,0.503581370317,0.0,2.96095e+10,0.4172060296,-197.104,65.5107,0.503581370317,0.14377498626708984
0.999542,5.2010700609,10.584814310073853,175.433,429.487215808,310.299002101,1.1640872955322266,-194.578,68.7133206522,0.543792466985,278.029146459,175.195,175.209032998,0.0690155,720.734540272,24.1138,175.403240414,56,272,0.00995093,59.288917541503906,16052.825362443924,0.543782075292,0.0,2.96832e+10,0.637561163098,-194.509,63.9005,0.543782075292,0.14356493949890137
0.999731,5.20629656064,10.600576639175415,176.246,495.067783308,320.593901424,1.1487913131713867,-203.758,119.71359328,0.589794969466,300.039928181,176.012,176.025601838,0.0919037,829.047235359,24.117,176.203741636,49,273,0.00863193,59.09030771255493,16112.037149906158,0.590177830214,0.0,2.97784e+10,0.54000572521,-203.666,60.4263,0.590177830214,0.1408843994140625
0.999771,5.29359162702,10.822490930557251,176.592,480.866224418,324.650380374,1.167046070098877,-197.863,121.180739437,0.66712769383,294.123353454,176.369,176.381799306,0.0846252,918.158005916,24.1177,176.546211206,50,274,0.00944923,59.64332580566406,16171.80712556839,0.667092171902,0.0,2.97987e+10,0.493683581046,-197.779,65.8938,0.667092171902,0.1416471004486084
0.99979,5.30615913688,11.173577785491943,176.798,498.969332384,277.330412503,1.1933844089508057,-201.977,110.052404365,0.16468119379,301.557671478,176.57,176.584084435,0.0566864,771.355281898,24.118,176.740886549,48,275,0.00845503,59.88467264175415,16231.820856809616,0.164737502584,0.0,2.9808e+10,-5.55086306054,-201.921,64.0615,0.164737502584,0.142075777053833
0.999568,5.33062903418,11.089921236038208,177.131,478.468298854,294.941678242,1.1874189376831055,-199.41,93.8755705017,0.710912677316,294.655763498,176.891,176.905238224,0.0717468,715.879238084,24.1143,177.065791894,51,276,0.00962081,60.40998291969299,16292.358060359955,0.710938830717,0.0,2.96954e+10,0.702527519228,-199.338,63.5779,0.710938830717,0.14478015899658203
0.999634,5.31659310213,10.606120347976685,177.33,460.887138214,317.959953396,1.1485514640808105,-194.874,99.5424032365,0.382638987963,288.619335119,177.083,177.094460008,0.0698242,779.631390626,24.1153,177.259211667,52,277,0.00989661,59.49130368232727,16351.97406244278,0.382761170445,0.0,2.97275e+10,0.0748239430289,-194.804,62.4549,0.382761170445,0.1412348747253418
0.999637,5.32379512959,10.933979749679565,177.136,472.487325945,327.462412201,1.1884849071502686,-196.46,117.288789414,0.717110515682,291.844800919,176.895,176.908726821,0.0767212,802.193097112,24.1154,177.065135993,51,278,0.00972578,59.17490315437317,16411.287163496017,0.717300907015,0.0,2.97294e+10,0.688817519908,-196.383,62.8027,0.717300907015,0.14415240287780762
0.999716,5.2925084122,10.974799394607544,177.717,464.931467996,332.30713005,1.1703522205352783,-196.903,129.717175087,0.421149411921,289.200919397,177.475,177.486587033,0.0674896,1041.32896886,24.1168,177.64390923,53,279,0.0086253,58.82051730155945,16470.23268532753,0.42127123219,0.0,2.97697e+10,-0.1906730589,-196.835,62.0978,0.42127123219,0.1457080841064453
0.999745,5.2730262287,10.244076251983643,177.355,465.047387192,309.855428115,1.092557668685913,-196.274,96.2441180765,0.634245938703,291.041191987,177.115,177.125858704,0.0781708,760.100243791,24.1172,177.281148544,52,280,0.00960073,57.93899750709534,16528.293557167053,0.634702251592,0.0,2.97843e+10,0.502594003663,-196.196,62.3148,0.634702251592,0.13893532752990723
0.999953,5.22773960032,10.719179391860962,177.194,473.336585527,293.354330532,1.1301817893981934,-200.236,96.1788497588,0.634768700873,294.17510806,176.944,176.955092172,0.0767212,808.582054413,24.1208,177.115751939,51,281,0.0097513,57.64670252799988,16586.068793535233,0.635027861314,0.0,2.98899e+10,0.647873208497,-200.159,60.6888,0.635027861314,0.14084172248840332
1.0001,5.09143427082,10.742646932601929,177.813,462.843744108,329.082827997,1.1387689113616943,-202.355,100.630663168,0.377721193084,289.789696686,177.569,177.581978371,0.0626373,720.345251733,24.1232,177.743475806,53,282,0.0091716,58.17680621147156,16644.36793088913,0.377782296209,0.0,2.99629e+10,0.291509865603,-202.293,56.7513,0.377782296209,0.1451265811920166
0.999991,5.08059620947,10.969874382019043,178.62,486.758110825,355.325404433,1.1543231010437012,-200.86,100.420173009,0.753223177331,299.38729932,178.374,178.385082946,0.0794525,900.7786715,24.1214,178.542196844,50,283,0.00954167,58.70488929748535,16703.19572520256,0.753317498698,0.0,2.99083e+10,0.699241784676,-200.781,56.4364,0.753317498698,0.14068889617919922
1.00009,5.00313646518,10.447156190872192,179.74,459.10978187,320.943435562,1.1079070568084717,-201.913,87.5627684498,0.73887112845,289.405892213,179.505,179.514127313,0.0773926,729.43799323,24.1231,179.666587137,52,284,0.00987844,58.24229311943054,16761.56020140648,0.738955340016,0.0,2.99577e+10,0.705233925492,-201.836,54.7437,0.738955340016,0.13723969459533691
1.00003,4.89206793807,10.673114776611328,180.848,468.386359395,283.773604148,1.1407558917999268,-201.937,92.5728538469,0.337286367539,292.938471446,180.611,180.620155359,0.0775146,709.143658672,24.1221,180.77001489,52,285,0.00912553,57.96826195716858,16819.64785671234,0.337652830439,0.0,2.99288e+10,0.0337917162468,-201.859,51.9207,0.337652830439,0.14079880714416504
1.00025,4.84489867133,10.525262355804443,181.822,467.323364894,312.241130629,1.1216590404510498,-204.14,101.467296456,0.559402368124,291.608359741,181.587,181.595245251,0.0814209,769.602882397,24.1258,181.746567662,51,286,0.00987965,58.6582818031311,16878.433438301086,0.559720678682,0.0,3.00413e+10,0.594254290143,-204.059,50.8055,0.559720678682,0.14057588577270508
1.00017,4.78856759675,10.774557113647461,183.07,458.744216946,312.843144392,1.1487541198730469,-206.211,111.275050097,0.0877612504301,287.461768044,182.833,182.840508394,0.0742645,913.917139016,24.1245,182.989640132,52,287,0.0099228,58.48305869102478,16937.039904356003,0.0878214129546,0.0,3.00004e+10,-30.4561394532,-206.136,49.7776,0.0878214129546,0.14095139503479004
1.00029,4.71382452757,10.524312734603882,184.328,450.18354491,317.53623579,1.144883632659912,-203.561,82.281892408,0.458679814315,286.655067499,184.097,184.104601534,0.0683441,695.865144477,24.1264,184.251899005,54,288,0.00859069,58.600613594055176,16995.764084339142,0.458895006718,0.0,3.00579e+10,0.301280335908,-203.493,47.4656,0.458895006718,0.14164209365844727
1.00037,4.71243407507,10.870308637619019,185.833,467.738810206,346.383746472,1.1713826656341553,-206.743,98.5903989956,0.717379786411,292.433282985,185.6,185.607333599,0.0873871,758.117267558,24.1278,185.758312336,52,289,0.00999033,58.35220527648926,17054.239724636078,0.717562232282,0.0,3.01001e+10,0.716115263376,-206.656,47.1938,0.717562232282,0.14088964462280273
1.00046,4.67472508905,11.066738605499268,187.298,472.884936761,324.273359666,1.1851365566253662,-205.124,93.9449151135,0.723151852924,294.42014464,187.071,187.078059622,0.0795288,775.813461299,24.1293,187.222055711,51,290,0.00644662,58.6310453414917,17112.996103048325,0.723407035987,0.0,3.01465e+10,0.720214710842,-205.045,45.7857,0.723407035987,0.1430037021636963
1.00042,4.70754268691,10.808701038360596,188.245,459.302505775,308.187284104,1.1665842533111572,-206.732,113.047797258,0.678683487844,287.804606667,187.997,188.002335385,0.0813751,784.764658939,24.1287,188.168329992,53,291,0.00959923,58.76828408241272,17171.88848543167,0.67827155108,0.0,3.01267e+10,0.600734208611,-206.65,46.6397,0.67827155108,0.1433873176574707
1.00049,4.66966330563,10.795207977294922,189.026,478.482223886,288.961690994,1.144042730331421,-205.46,158.337233641,0.763704898706,291.440187628,188.775,188.781424773,0.085556,1105.82149062,24.1298,188.953640667,50,292,0.00983668,57.485413789749146,17229.494960546494,0.763739495959,0.0,3.01597e+10,0.587600942099,-205.375,46.0455,0.763739495959,0.13965177536010742
1.00058,4.68685429464,10.903110027313232,190.016,453.630663266,271.526579785,1.1818609237670898,-210.2,105.627988024,0.73486666609,286.451757086,189.768,189.776157786,0.0774994,800.587481288,24.1314,189.942277538,54,293,0.00923136,57.5943341255188,17287.215413808823,0.735040826596,0.0,3.02101e+10,0.517689987615,-210.122,46.2624,0.735040826596,0.1447746753692627
1.00052,4.66103796922,10.870759010314941,190.939,454.574116681,306.034925502,1.1576330661773682,-205.878,118.820445913,0.705394146778,286.080977279,190.712,190.715593815,0.0932007,1006.54664403,24.1304,190.85946111,53,294,0.0098861,57.73922300338745,17345.073075056076,0.705442494409,0.0,3.01791e+10,0.609854887479,-205.785,45.413,0.705442494409,0.14548826217651367
1.00057,4.70157346477,10.628333568572998,191.431,466.819536278,293.335631229,1.145456075668335,-212.595,100.796611676,0.643912752816,292.052645436,191.209,191.214650207,0.0610199,795.412867449,24.1312,191.354163373,52,295,0.00571376,57.28160119056702,17402.474823713303,0.644118411583,0.0,3.02026e+10,0.584042948414,-212.534,46.0474,0.644118411583,0.14088153839111328
1.00044,4.6953901595,10.775090217590332,192.102,472.219638068,288.062203154,1.1506016254425049,-209.441,119.097872134,0.758393042017,291.932846657,191.863,191.867511649,0.084549,800.622687003,24.129,192.031647703,51,296,0.00980398,57.630047082901,17460.22287607193,0.758156498555,0.0,3.01367e+10,0.648703782182,-209.357,46.0594,0.758156498555,0.14115071296691895
1.00044,4.70752359793,10.474811315536499,192.257,477.722108128,335.207572934,1.11501145362854,-212.438,105.980618053,0.693275086402,296.302233704,192.029,192.034360023,0.0815277,1005.73343247,24.129,192.186851817,50,297,0.00987868,57.016162395477295,17517.359818696976,0.693541732488,0.0,3.01371e+10,0.604908545316,-212.356,46.4367,0.693541732488,0.13950133323669434
1.00049,4.72741676851,10.699342250823975,192.13,471.617418679,314.62315466,1.1298692226409912,-211.522,144.095792898,0.3215874545,290.936681346,191.894,191.899046787,0.0684204,1099.88931677,24.1298,192.058589519,51,298,0.00795797,56.955557107925415,17574.43442630768,0.321458984421,0.0,3.0162e+10,-0.345418779868,-211.453,46.8604,0.321458984421,0.1383516788482666
