AverageReturn,AbsLearnSignalNew,AverageAbsQ,AverageY,Entropy,dLoss,AverageAbsY,Perplexity,MeanKLBefore,AverageQ,LossAfter,ItrTime,ExplainedVariance,EnvExecTime,StdReturn,Time,MinReturn,AbsLearnSignalOld,PolicyExecTime,AverageQLoss,MaxReturn,AverageAbsQYDiff,Iteration,AbsLearnSignal,MeanKL,AverageDiscountedReturn,ProcessExecTime,AveragePolicyStd,NumTrajs,LossBefore
553.411996565,0.173127006787,214.437,214.35375295,24.1295,0.103043,214.398737659,3.01501e+10,0.0,214.341,-228.065,55.27581334114075,-252.953816559,10.509409189224243,126.244105121,34611.37372922897,368.833521524,0.173127119979,1.0816762447357178,56.5962,908.994708914,5.14750067581,612,0.173127006787,0.0096231,319.945424519,0.14548897743225098,1.00048,44,-227.962
563.977801348,0.570484363389,214.354,214.262815765,24.13,0.067688,214.307696499,3.01668e+10,0.0,214.251,-229.005,54.873658657073975,0.447818664995,9.984760284423828,121.114353429,34666.386969566345,367.093921365,0.570237937576,1.0309433937072754,54.9553,934.593783443,5.14734739011,613,0.570484363389,0.00996098,325.136308346,0.1412067413330078,1.00051,43,-228.937
552.6086428,0.335438781891,214.336,214.250843179,24.1287,0.0664062,214.293647947,3.01272e+10,0.0,214.237,-229.116,55.313396692276,-0.950970702187,10.643844842910767,123.946400075,34721.83901023865,318.708550448,0.33542833047,1.102980375289917,59.6674,1040.80364584,5.18382836653,614,0.335438781891,0.00959547,321.94880354,0.14751267433166504,1.00043,45,-229.049
547.913314253,0.277759988406,213.966,213.878436501,24.1285,0.0724487,213.921966541,3.012e+10,0.0,213.868,-227.562,55.6584906578064,-4.21389569784,10.228474378585815,117.046196703,34777.63325190544,375.998221441,0.277694034006,1.0682971477508545,55.7123,811.006988688,5.16128778432,615,0.277759988406,0.0093704,320.048537969,0.14390134811401367,1.00042,45,-227.489
567.635850275,0.582061392451,214.097,214.006835428,24.1286,0.0821228,214.055858612,3.01236e+10,0.0,213.994,-232.85,57.662293910980225,0.231829147683,10.60611605644226,140.573733716,34835.433822155,353.147906992,0.582131990662,1.095609426498413,56.9423,1077.35052432,5.19208893805,616,0.582061392451,0.00999056,324.340911771,0.1484537124633789,1.00042,44,-232.768
546.952756336,0.401318348893,214.006,213.909268594,24.1281,0.1259,213.962218096,3.0109e+10,0.0,213.9,-226.619,58.175350189208984,-1.00647817121,10.522888898849487,110.87301979,34893.75255703926,357.199347866,0.40138006347,1.1488778591156006,59.2678,797.533530622,5.19293788438,617,0.401318348893,0.00835764,319.999787604,0.15544891357421875,1.0004,45,-226.493
567.991571425,0.575545737816,214.255,214.159133428,24.1292,0.051178,214.205623319,3.01414e+10,0.0,214.149,-228.62,56.79973030090332,0.3764329677,10.350497484207153,138.514452309,34950.693261384964,340.468536728,0.576125987561,1.1504299640655518,57.0493,993.513173641,5.19516808051,618,0.575545737816,0.00847625,323.995659748,0.15397071838378906,1.00046,43,-228.568
536.888881516,0.337355281646,214.261,214.170148301,24.13,0.0630035,214.21591418,3.0166e+10,0.0,214.161,-223.814,55.42815852165222,-1.63074376488,10.09959077835083,115.07899547,35006.25699663162,351.430248228,0.337465230261,1.0455522537231445,55.5295,940.537293322,5.16919640532,619,0.337355281646,0.00794048,316.049340865,0.1386251449584961,1.00051,45,-223.751
556.134833264,0.434594487844,214.2,214.11040304,24.1291,0.0986176,214.156542886,3.01402e+10,0.0,214.101,-229.114,56.37657141685486,-0.291818573757,10.355941772460938,113.672587516,35062.772149086,272.85252451,0.43453505998,1.0939719676971436,56.0404,837.944416952,5.16083124885,620,0.434594487844,0.00973369,321.420763734,0.14493513107299805,1.00046,43,-229.015
514.309967151,0.500305871405,214.365,214.269258753,24.1285,0.09375,214.320653012,3.01207e+10,0.0,214.259,-223.526,55.74647521972656,0.1965759164,10.103187561035156,112.803381966,35118.6532599926,309.916270449,0.499780579337,1.0658462047576904,57.163,878.506822076,5.19029659668,621,0.500305871405,0.00839692,308.45001613,0.14105749130249023,1.00042,47,-223.432
535.662018564,0.623908562813,214.502,214.404435332,24.1268,0.0555115,214.452121921,3.00703e+10,0.0,214.395,-226.241,56.92468571662903,0.456449222291,10.312612533569336,119.305128912,35175.711302280426,271.344671943,0.623898234865,1.0772504806518555,56.368,848.999139594,5.18315762098,622,0.623908562813,0.00646526,314.785505889,0.14411044120788574,1.00032,45,-226.185
594.115858056,0.302497472431,214.865,214.768175558,24.1275,0.0568085,214.817049311,3.00917e+10,0.0,214.758,-233.683,55.99010443687439,-9.47728763649,10.11450719833374,142.613893233,35231.83781147003,332.160882111,0.302386909522,1.0708792209625244,57.2051,1017.97395978,5.17999580622,623,0.302497472431,0.00984001,332.265514613,0.14137935638427734,1.00036,41,-233.626
596.235154938,0.540932524821,214.831,214.73413932,24.1271,0.0623169,214.784275523,3.0079e+10,0.0,214.723,-228.804,56.25531315803528,-0.127487783705,10.072599411010742,122.755459453,35288.23206305504,387.300123715,0.540552728671,1.0808508396148682,57.3019,945.713634164,5.18896247956,624,0.540932524821,0.00942979,333.799867714,0.14098048210144043,1.00034,41,-228.742
519.449867298,0.605544320104,214.552,214.46350599,24.125,0.0760956,214.50412415,3.00155e+10,0.0,214.454,-224.199,55.52522850036621,0.595619300559,9.689526081085205,93.3060161574,35343.87801194191,262.821161666,0.605601443158,1.0114190578460693,55.5742,693.649388094,5.14795572796,625,0.605544320104,0.00989377,311.938888126,0.13698887825012207,1.00021,47,-224.123
593.313040909,0.314987208765,214.391,214.297471962,24.1257,0.042572,214.345069318,3.00385e+10,0.0,214.289,-230.758,55.86846590042114,-4.27695713045,9.30153775215149,152.764267016,35399.86708021164,355.861753933,0.314863866602,0.9617941379547119,54.5195,1250.98443486,5.10351840393,626,0.314987208765,0.00666655,331.590022768,0.13164162635803223,1.00026,41,-230.716
569.503084981,0.596482015757,214.468,214.369430685,24.1255,0.0650787,214.424410337,3.00317e+10,0.0,214.359,-228.304,55.220598220825195,0.276167092101,9.704859972000122,134.013846906,35455.22116065025,396.117926388,0.59657408051,1.028414011001587,56.1837,998.467320117,5.11229323512,627,0.596482015757,0.00972991,326.095215809,0.13883614540100098,1.00024,43,-228.239
564.033607513,0.321649400477,214.652,214.556847257,24.1247,0.0613556,214.608293344,3.00084e+10,0.0,214.548,-223.458,55.706631660461426,-3.08157869674,9.899633884429932,157.509993038,35511.062927246094,335.591798335,0.321477717255,1.0448307991027832,55.0109,1202.42711866,5.12577602648,628,0.321649400477,0.00807688,321.734423838,0.13849353790283203,1.0002,43,-223.397
578.147449617,0.345603202955,214.22,214.128957668,24.1235,0.0555725,214.176099035,2.99697e+10,0.0,214.118,-228.104,54.681100606918335,-2.75059762356,9.841406106948853,134.956296912,35565.87728857994,398.385638154,0.34563427811,1.036503553390503,55.0854,1143.77842241,5.11179239163,629,0.345603202955,0.00947166,327.811339989,0.138779878616333,1.00012,42,-228.049
614.388167871,0.218287396467,215.132,215.035218835,24.124,0.0406952,215.086358099,2.99864e+10,0.0,215.027,-234.555,56.389293909072876,-5.9391351537,10.554781198501587,205.272127503,35622.39937567711,351.191880897,0.218238757376,1.099278211593628,55.2245,1343.44219602,5.12229270852,630,0.218287396467,0.00626843,333.351023479,0.14502787590026855,1.00016,41,-234.514
580.732295076,0.608779101218,215.247,215.149539837,24.123,0.0671387,215.200644172,2.99572e+10,0.0,215.14,-227.15,55.34845209121704,0.0780680919256,10.243030071258545,148.680129795,35677.88532042503,359.276613226,0.608680147167,1.0836186408996582,53.9257,1037.76375219,5.08759643776,631,0.608779101218,0.0095152,328.001886265,0.14254283905029297,1.0001,42,-227.083
562.969300849,0.288117262575,214.972,214.88117207,24.124,0.0474243,214.928605913,2.99867e+10,0.0,214.87,-223.94,57.38586163520813,-4.7408036252,10.463797092437744,105.56213478,35735.414239645004,336.629309288,0.288085522744,1.0943336486816406,54.3363,820.962354029,5.08511580375,632,0.288117262575,0.00686118,324.376634233,0.14400386810302734,1.00016,43,-223.892
545.425409445,0.655457429955,214.883,214.792764681,24.1236,0.0770874,214.838037686,2.99754e+10,0.0,214.784,-225.729,58.083112716674805,0.600147326245,10.938654899597168,112.755283581,35793.68114209175,366.313275627,0.655170570243,1.223100185394287,54.8407,839.798125433,5.07364356037,633,0.655457429955,0.00652413,318.730257229,0.16115498542785645,1.00013,45,-225.651
566.65117234,0.272073338787,215.311,215.221643166,24.1221,0.052475,215.26698148,2.99294e+10,0.0,215.212,-230.32,57.03354620933533,-2.78813072214,10.864358186721802,105.936789567,35850.858887434006,381.607890723,0.271910389482,1.2091865539550781,53.6763,769.72959245,5.06549808532,634,0.272073338787,0.00839689,324.88347392,0.1589183807373047,1.00004,43,-230.267
595.53117122,0.453866932389,214.962,214.872175506,24.1236,0.0496674,214.916225492,2.9975e+10,0.0,214.863,-226.287,55.7506582736969,-0.148945559583,10.679108381271362,158.460816767,35906.7393348217,271.531435932,0.453659113534,1.1193523406982422,54.1334,983.544453037,5.06664204707,635,0.453866932389,0.00433555,331.348664907,0.147993803024292,1.00013,42,-226.237
556.000849695,0.128587373514,215.409,215.317590188,24.1243,0.0574341,215.364072068,2.99946e+10,0.0,215.311,-229.218,55.005244731903076,-274.345318899,10.278518438339233,131.263062292,35961.88138341904,269.185682854,0.128606291557,1.0920758247375488,53.6339,1107.5532968,5.04807851693,636,0.128587373514,0.00585505,321.862448951,0.14167547225952148,1.00017,44,-229.161
595.306759249,0.448773108549,214.948,214.860446726,24.1239,0.0605927,214.904684181,2.99846e+10,0.0,214.85,-226.691,56.15463614463806,-0.426612280786,10.672257423400879,165.271554322,36018.16933679581,372.311162755,0.448961153524,1.114945888519287,53.5275,1384.32866122,5.01917731619,637,0.448773108549,0.00826533,331.204740953,0.14761734008789062,1.00015,41,-226.631
600.922511047,0.159255667288,214.81,214.723651448,24.1238,0.222229,214.766448718,2.99793e+10,0.0,214.716,-229.592,54.54022812843323,-9.04726410875,10.549837350845337,130.721610618,36072.84509348869,417.004252557,0.159241997891,1.1105306148529053,53.6971,1043.73792933,5.03263594414,638,0.159255667288,0.00904757,335.009181315,0.1494884490966797,1.00014,41,-229.37
581.412924799,0.484491550849,214.952,214.868235011,24.1261,0.0822906,214.909747615,3.00477e+10,0.0,214.86,-224.778,55.843266248703,-0.0104394359352,10.403375387191772,110.001269446,36128.821885347366,407.563603737,0.484907691692,1.1007118225097656,54.6259,883.680607947,5.02456311731,639,0.484491550849,0.00987489,330.567884526,0.1452486515045166,1.00028,42,-224.696
588.953577002,0.560001318815,215.133,215.053789525,24.1251,0.10643,215.095635351,3.00178e+10,0.0,215.046,-232.601,55.06861424446106,0.349690778131,10.376773834228516,140.569624549,36184.02027964592,368.165997091,0.560159698462,1.0891637802124023,53.1191,1009.15751171,5.0084822941,640,0.560001318815,0.00676031,329.914780288,0.14153838157653809,1.00022,41,-232.494
573.756669979,0.353677578018,214.895,214.812000341,24.1245,0.0529327,214.856560912,3.00006e+10,0.0,214.804,-222.379,56.27773451805115,-1.19192885562,10.438337802886963,143.095129173,36240.43331408501,285.87075713,0.353669275956,1.095292568206787,54.5636,959.087039233,5.02281873254,641,0.353677578018,0.00984672,327.012189985,0.14892315864562988,1.00018,44,-222.326
549.002002713,0.504818371088,214.95,214.863907988,24.1238,0.0730438,214.909835436,2.99802e+10,0.0,214.852,-225.401,55.62844395637512,-0.274408558312,10.435114860534668,104.425136355,36296.203053712845,339.155113181,0.505099571508,1.0946342945098877,55.4081,809.897880368,4.99796795507,642,0.504818371088,0.00949593,319.629840717,0.14597868919372559,1.00014,44,-225.328
571.632396241,0.353640174057,215.2,215.121011346,24.1236,0.0585327,215.158106819,2.99745e+10,0.0,215.114,-227.877,56.283018827438354,-0.391093519899,10.062568664550781,106.696158805,36352.62423849106,349.834012,0.353625907744,1.0770437717437744,52.48,870.35321923,4.97251134214,643,0.353640174057,0.00960861,327.972924994,0.14387178421020508,1.00013,43,-227.818
581.438491456,0.431429137574,215.681,215.600289175,24.1227,0.0509796,215.642745161,2.99465e+10,0.0,215.593,-224.73,56.411083936691284,-0.279392366741,10.383807182312012,98.4637548219,36409.17342734337,384.304537645,0.431145971589,1.0981619358062744,52.493,825.413267232,4.98021284742,644,0.431429137574,0.00645582,330.628043949,0.14665555953979492,1.00008,42,-224.679
620.429534683,0.214121619075,215.524,215.439821638,24.1209,0.116928,215.48173414,2.98922e+10,0.0,215.43,-228.374,56.444480180740356,-3.2350378513,10.511402368545532,152.338645487,36465.74987268448,367.477905644,0.213937162657,1.1244869232177734,52.7595,985.447552203,4.97995763689,645,0.214121619075,0.00943551,339.963017654,0.14485979080200195,0.999972,40,-228.257
576.717955422,0.517176675273,215.602,215.530165627,24.121,0.0713959,215.564747016,2.98968e+10,0.0,215.522,-225.084,56.19235682487488,-0.117391109259,10.355153799057007,132.279567112,36522.081156015396,355.121296942,0.516894345892,1.0933568477630615,50.9412,1077.60239751,4.90659919871,646,0.517176675273,0.0096823,326.659838043,0.1472759246826172,0.999981,42,-225.013
572.944364239,0.485380714908,215.692,215.61795122,24.1202,0.0472717,215.654258225,2.9873e+10,0.0,215.608,-228.473,56.23820638656616,0.0128441798245,10.611624717712402,127.294346499,36578.45372223854,364.386535098,0.485465701503,1.136784553527832,51.3588,816.679153827,4.92770426445,647,0.485380714908,0.00677994,327.384628647,0.14551401138305664,0.999934,43,-228.425
591.817053157,0.554969044847,215.864,215.783261157,24.1199,0.0683289,215.821660545,2.9863e+10,0.0,215.776,-223.883,58.11519718170166,-0.0434035784006,10.589088678359985,125.842545356,36636.69936013222,354.884552762,0.555045088655,1.113999605178833,52.0448,923.577790926,4.96706535208,648,0.554969044847,0.00956243,331.985396387,0.14698576927185059,0.999914,41,-223.815
593.333920481,0.320535789501,216.217,216.141316595,24.1197,0.0598602,216.179265168,2.98563e+10,0.0,216.133,-223.126,59.19776153564453,-3.06534992135,11.319254875183105,137.732661659,36696.065615177155,364.589180243,0.320624170803,1.2522861957550049,52.0777,1026.43584245,4.9609798376,649,0.320535789501,0.00875869,330.96038967,0.16308832168579102,0.999902,41,-223.066
584.4130906,0.19627014523,216.206,216.132265397,24.1202,0.0274811,216.167107592,2.98736e+10,0.0,216.124,-226.361,58.78376770019531,-4.08033621771,11.200522422790527,107.761667946,36755.01108765602,419.908455528,0.196179788877,1.2446210384368896,52.4132,854.878550171,4.96814227869,650,0.19627014523,0.00144803,332.071663895,0.16107773780822754,0.999936,42,-226.333
584.459419579,0.20755407484,216.233,216.155906327,24.1213,0.0496368,216.195217399,2.99062e+10,0.0,216.146,-225.676,57.4569308757782,-4.79930400392,10.802199840545654,143.239578762,36812.6144323349,393.87677084,0.207432280675,1.1296699047088623,52.6447,910.649431597,4.96750449913,651,0.20755407484,0.00900598,327.614713854,0.1463329792022705,0.999999,41,-225.626
585.142892296,0.283518862176,216.258,216.180807743,24.1212,0.100052,216.216114543,2.99011e+10,0.0,216.172,-225.944,57.93229031562805,-8.76943280834,10.946172714233398,96.186255414,36870.68888640404,443.596228952,0.283531705876,1.152919054031372,52.1589,851.359587382,4.9498696153,652,0.283518862176,0.00874209,332.005098137,0.1513509750366211,0.99999,42,-225.844
617.254710473,0.643940213348,216.23,216.153878523,24.1224,0.0505524,216.190778761,2.99387e+10,0.0,216.145,-226.033,57.93059301376343,0.491340958827,10.814037322998047,168.306415628,36928.75875759125,348.400387401,0.643754790276,1.1394126415252686,51.3389,996.327793555,4.91000439791,653,0.643940213348,0.00648218,335.652047595,0.14947199821472168,1.00006,39,-225.982
606.718332693,0.574090184492,216.587,216.505967155,24.1227,0.0704346,216.544585173,2.99486e+10,0.0,216.497,-229.112,58.89801907539368,0.28678263294,11.047523260116577,144.062583549,36987.80295133591,336.398998261,0.573787691768,1.1730425357818604,51.6804,1009.72629277,4.91822454745,654,0.574090184492,0.00960512,335.76819286,0.1531534194946289,1.00008,40,-229.042
598.843467165,0.56306782813,216.531,216.453585202,24.1216,0.0658569,216.490681119,2.99147e+10,0.0,216.444,-225.431,59.96550631523132,0.215687932092,10.893508911132812,149.896699614,37047.91174864769,358.868854693,0.563338010425,1.153111219406128,51.3363,1207.9910951,4.90392270516,655,0.56306782813,0.00977476,333.298321001,0.1504840850830078,1.00002,41,-225.365
612.247382923,0.38548525556,217.042,216.958925868,24.1214,0.0896912,216.999791419,2.99095e+10,0.0,216.951,-223.412,57.98761534690857,-1.61533498889,10.274039268493652,149.68787402,37106.03273153305,387.312792714,0.385568540113,1.0726583003997803,50.8136,1158.60487619,4.90054448463,656,0.38548525556,0.00966532,335.878464472,0.14202475547790527,1.00001,39,-223.323
585.946649167,0.417401309796,217.417,217.331859823,24.1207,0.0643005,217.371826378,2.98868e+10,0.0,217.325,-225.142,58.23856830596924,-1.18363793818,10.674887418746948,141.697002058,37164.415951251984,365.46669425,0.417166721171,1.1175508499145508,50.9601,1184.12332863,4.89137570508,657,0.417401309796,0.00981751,329.633292416,0.1463456153869629,0.999963,41,-225.077
616.497262706,0.369611189233,217.33,217.245382336,24.1201,0.0263519,217.285626041,2.98685e+10,0.0,217.237,-222.216,58.77164602279663,-0.481471750822,10.904143333435059,143.424585906,37223.32964229584,364.845813562,0.369446869238,1.1406850814819336,51.083,946.341140531,4.90184588751,658,0.369611189233,0.00165147,337.142938504,0.15046143531799316,0.999926,39,-222.189
598.483920095,0.428639834702,217.657,217.571821292,24.1198,0.0772705,217.612115398,2.98615e+10,0.0,217.565,-221.511,57.95464563369751,-0.0839334727631,10.446165323257446,139.056691038,37281.432493686676,384.350418323,0.428367949308,1.092954397201538,51.7571,1028.62564704,4.91008536063,659,0.428639834702,0.00939564,333.158881034,0.14531397819519043,0.999912,40,-221.434
605.1446738,0.425630599821,217.94,217.861794393,24.1191,0.0643463,217.900122405,2.98407e+10,0.0,217.853,-226.45,58.63564944267273,-0.676086391105,10.770912885665894,150.567293362,37340.21503710747,278.491505641,0.425157926231,1.1208500862121582,51.0734,1076.12392601,4.90128325405,660,0.425630599821,0.00952617,334.201623419,0.14963698387145996,0.999872,40,-226.385
638.327924028,0.461019394461,217.868,217.787601851,24.1201,0.0655365,217.829067546,2.98686e+10,0.0,217.778,-232.873,57.97287106513977,-0.173349916262,10.563034057617188,152.336094621,37398.33755636215,409.231757111,0.461073147508,1.0945031642913818,51.6832,1096.5485341,4.90708513828,661,0.461019394461,0.00949153,344.347249551,0.14634442329406738,0.999927,38,-232.808
595.746167759,0.314370685924,218.402,218.319596492,24.1206,0.0625458,218.356439765,2.98845e+10,0.0,218.312,-222.013,58.09887385368347,-4.38943339612,11.131675720214844,130.905353152,37456.58321070671,354.609060898,0.314443204417,1.1708095073699951,51.7024,1022.06994668,4.91541569452,662,0.314370685924,0.00976184,332.743364192,0.15314126014709473,0.999958,40,-221.95
614.477725637,0.403205502563,218.467,218.385658407,24.1197,0.051239,218.422563715,2.98581e+10,0.0,218.379,-225.512,59.030795097351074,-1.71551577725,11.029657125473022,149.149070845,37515.76323533058,346.295995944,0.403183344698,1.150644302368164,51.1391,1085.43146528,4.89644928489,663,0.403205502563,0.00967556,336.641180782,0.1483287811279297,0.999907,39,-225.461
616.707951459,0.288267289613,218.64,218.555982939,24.12,0.243088,218.600083728,2.98672e+10,0.0,218.547,-226.32,64.56869912147522,-1.39668616917,11.97975754737854,115.312899016,37580.512071847916,402.423035158,0.288342067244,1.3660740852355957,51.5848,860.490827206,4.90408313554,664,0.288267289613,0.00565649,340.122746711,0.16935300827026367,0.999924,39,-226.077
590.336041438,0.628331927069,218.458,218.365699387,24.1202,0.0630951,218.412148884,2.98726e+10,0.0,218.357,-222.212,58.870285511016846,0.502794762769,11.120779275894165,125.143920635,37639.530242443085,404.012578413,0.628467407772,1.1644787788391113,51.4459,1081.72979196,4.90237506475,665,0.628331927069,0.00956962,331.197293099,0.15428495407104492,0.999935,41,-222.149
608.101810214,0.597459242732,219.253,219.171384913,24.1195,0.0790558,219.214812764,2.98515e+10,0.0,219.162,-227.043,58.45727825164795,0.402514723458,10.804689407348633,157.206420848,37698.13094329834,368.989236371,0.59746505636,1.1321825981140137,51.1166,1131.71678433,4.89424827109,666,0.597459242732,0.00966893,333.918214488,0.1470959186553955,0.999894,39,-226.964
614.249012847,0.442978210263,218.912,218.828308763,24.1179,0.0937347,218.872150699,2.9803e+10,0.0,218.82,-226.484,57.712493896484375,-0.670882534947,11.08271837234497,134.350961138,37755.98324584961,396.714447544,0.443064426537,1.1457531452178955,50.7843,1103.63602732,4.8848060588,667,0.442978210263,0.009493,339.101505253,0.15041565895080566,0.999798,40,-226.39
567.93265246,0.630635058492,219.426,219.338495341,24.1171,0.0638428,219.379157345,2.97802e+10,0.0,219.332,-223.037,57.620383977890015,0.511431651026,10.594918966293335,98.6457079538,37813.74725437164,417.284482127,0.630784627298,1.096031665802002,51.1878,761.903676823,4.88134128748,668,0.630635058492,0.00986939,327.95487698,0.14647817611694336,0.999753,43,-222.973
590.250349203,0.250299653415,219.277,219.194706885,24.1154,0.634521,219.2374634,2.97302e+10,0.0,219.186,-225.107,57.60944652557373,-2.97423341037,10.887866020202637,134.440040051,37871.50276517868,330.172164923,0.250210061007,1.1305081844329834,51.1094,944.649176848,4.88297700785,669,0.250299653415,0.00942549,330.798973947,0.1500225067138672,0.999654,41,-224.472
630.817527854,0.491127167547,218.959,218.86883706,24.1165,0.0657806,218.913338394,2.97615e+10,0.0,218.862,-225.981,57.800196170806885,-0.575753830229,10.740370273590088,185.588383829,37929.44964718819,385.258498947,0.491123836783,1.11824631690979,51.2414,1192.45688821,4.90917413341,670,0.491127167547,0.00976427,338.680643568,0.147216796875,0.999716,38,-225.915
622.975871121,0.180363591585,218.711,218.622387222,24.1154,0.0411072,218.670795569,2.97295e+10,0.0,218.612,-225.322,57.32708501815796,-7.26605460296,10.664585828781128,135.778314987,37986.924246549606,433.713103252,0.18026425626,1.1061015129089355,51.0532,1141.36774259,4.90449436037,671,0.180363591585,0.00875888,340.698668125,0.1465590000152588,0.999653,39,-225.281
624.297116235,0.584804911495,219.579,219.492768487,24.1153,0.057724,219.536256633,2.97261e+10,0.0,219.482,-228.0,57.983808517456055,0.395690869333,10.51850700378418,155.370788133,38045.04814505577,383.825516526,0.584400730543,1.0932345390319824,50.7183,1195.52773281,4.8817596683,672,0.584804911495,0.00983507,338.809810746,0.14602303504943848,0.999648,39,-227.943
626.290016822,0.604683568921,220.274,220.181551173,24.1131,0.0660706,220.230044839,2.96619e+10,0.0,220.173,-230.677,58.38044261932373,0.472869348032,10.731221437454224,130.542950733,38103.57556986809,445.088763041,0.605225334213,1.1099169254302979,50.729,958.273990041,4.88722997861,673,0.604683568921,0.00955522,341.734309489,0.14763188362121582,0.99952,39,-230.611
594.119816908,0.505145547614,219.929,219.83305126,24.1128,0.0502167,219.886514925,2.9651e+10,0.0,219.825,-225.937,59.092514991760254,0.0221087955189,10.946597576141357,118.208012004,38162.80505514145,373.295433702,0.504672513662,1.1412291526794434,50.5685,843.167125087,4.87105333803,674,0.505145547614,0.00863421,332.855122221,0.15062642097473145,0.999499,41,-225.887
666.864398368,0.579295376522,220.609,220.515787065,24.112,0.0724792,220.565935072,2.96289e+10,0.0,220.504,-229.866,58.01082944869995,0.376893231314,10.762094736099243,149.931120522,38220.95498108864,460.674701399,0.579050663185,1.1386373043060303,49.7098,1107.77531782,4.82111514563,675,0.579295376522,0.00998952,353.010735683,0.15003538131713867,0.999454,37,-229.794
628.545183285,0.148628885256,220.322,220.222945422,24.1121,0.0344238,220.274393307,2.96306e+10,0.0,220.216,-226.297,58.943336963653564,-37.8036940575,11.214619636535645,163.806017747,38280.04179930687,380.909535579,0.148592030711,1.173954725265503,51.0818,1207.22259493,4.88111685045,676,0.148628885256,0.00372126,339.700229655,0.15158557891845703,0.999458,38,-226.262
626.601860588,0.487540012398,220.975,220.884232929,24.1129,0.0798798,220.932041458,2.96548e+10,0.0,220.877,-223.952,58.77739405632019,0.0566815868409,10.814403295516968,133.653097741,38338.96408653259,338.703344341,0.487226382928,1.1411206722259521,51.1677,946.581491969,4.8905296878,677,0.487540012398,0.00926881,340.291460109,0.14881134033203125,0.999506,38,-223.872
657.257322458,0.419653708316,220.713,220.621559288,24.1123,0.0645142,220.668909714,2.9636e+10,0.0,220.612,-231.874,58.06042742729187,-0.0793788829647,11.132908821105957,150.515027993,38397.166218042374,442.445479476,0.419764031579,1.1896579265594482,50.6927,1147.34910141,4.87397028482,678,0.419653708316,0.00981856,349.643493762,0.15569233894348145,0.999469,38,-231.809
653.639591372,0.341233273595,220.859,220.767739084,24.1133,0.0427094,220.819435543,2.96663e+10,0.0,220.759,-231.708,57.562329053878784,-2.09557165395,10.920573472976685,144.805552529,38454.87227010727,428.736577296,0.341141402299,1.1394538879394531,51.5444,969.105654932,4.89797984038,679,0.341233273595,0.0064525,348.190781628,0.14849615097045898,0.999528,37,-231.665
632.18180102,0.596014400435,220.779,220.680668334,24.1135,0.0656586,220.730055984,2.96726e+10,0.0,220.673,-230.576,58.404232025146484,0.355705176673,11.111404418945312,131.244344589,38513.42499804497,346.437971887,0.596258003161,1.1626935005187988,50.5838,933.494326479,4.87168487861,680,0.596014400435,0.00966288,343.75326507,0.14980483055114746,0.999541,39,-230.51
565.411255002,0.537787745454,220.646,220.552251407,24.1131,0.0973053,220.601567396,2.9661e+10,0.0,220.544,-215.212,58.049440145492554,-0.0943103461613,11.400410413742065,134.979600124,38571.615238428116,382.408002099,0.537748273264,1.188216209411621,49.6342,965.286346397,4.79977324857,681,0.537787745454,0.00970406,322.898201957,0.15391755104064941,0.999518,43,-215.115
631.254023687,0.478674170985,220.89,220.799420107,24.1151,0.0621185,220.848104448,2.97194e+10,0.0,220.791,-226.801,57.32175397872925,-0.327118205033,10.75635814666748,175.959209114,38629.074935913086,400.622458418,0.478792680298,1.116959810256958,50.0958,1245.79989616,4.81611269243,682,0.478674170985,0.00927659,340.186104644,0.14827942848205566,0.999633,38,-226.739
589.194159585,0.586366563172,221.105,221.012398416,24.114,0.052597,221.060951701,2.96887e+10,0.0,221.005,-223.287,56.97478532791138,0.21985151124,10.49979043006897,128.870331425,38686.19503259659,384.596815029,0.586687257618,1.0859198570251465,49.1884,864.39671431,4.80789564031,683,0.586366563172,0.00680945,332.011270146,0.1447591781616211,0.999574,41,-223.235
605.501889456,0.438825744186,221.61,221.516137604,24.1146,0.0705566,221.565838075,2.97059e+10,0.0,221.506,-221.094,57.54610228538513,-1.15743187793,11.146027565002441,128.706464115,38743.88434958458,377.962646027,0.438669147737,1.1546897888183594,49.9256,839.017038231,4.83063074449,684,0.438825744186,0.00975984,335.988365886,0.15368294715881348,0.999608,40,-221.023
587.665106052,0.405186135387,221.433,221.339638432,24.1152,0.0575409,221.386275345,2.97248e+10,0.0,221.333,-221.433,56.61034798622131,-1.58791497959,10.939192533493042,178.226990133,38800.64425945282,334.970034462,0.405084092331,1.154144048690796,50.1097,1391.84267966,4.84489267855,685,0.405186135387,0.00990141,327.11347693,0.15167880058288574,0.999646,41,-221.375
596.12014951,0.658750176964,221.398,221.297051567,24.115,0.0681458,221.348703863,2.97161e+10,0.0,221.291,-224.008,57.62301516532898,0.459084942918,10.739871501922607,146.79753087,38858.40437245369,385.29511752,0.658866670476,1.1209940910339355,50.7362,1066.83015491,4.85560174281,686,0.658750176964,0.00989277,331.570375966,0.1479792594909668,0.999628,40,-223.94
642.995498948,0.515795406133,221.808,221.728146443,24.1153,0.0620422,221.76638682,2.97271e+10,0.0,221.719,-232.037,57.919057846069336,-0.0617881889597,10.638463735580444,143.203677907,38916.46328663826,366.211511776,0.515751325055,1.112605333328247,50.345,977.578924672,4.84570319087,687,0.515795406133,0.00955529,346.149530058,0.1455831527709961,0.99965,38,-231.975
