MeanKL,ProcessExecTime,AbsLearnSignalOld,Perplexity,LossAfter,ItrTime,AverageQ,AveragePolicyStd,EnvExecTime,ExplainedVariance,MinReturn,LossBefore,Time,AverageAbsY,AverageReturn,Iteration,AbsLearnSignal,AverageAbsQYDiff,MaxReturn,StdReturn,AbsLearnSignalNew,MeanKLBefore,NumTrajs,AverageQLoss,AverageAbsQ,AverageY,PolicyExecTime,AverageDiscountedReturn,Entropy,dLoss
0.00958658,0.1422712802886963,0.496666561204,2.94882e+10,-187.386,63.366549491882324,185.709,0.999138,9.307915449142456,0.157063524851,96.2961869779,-187.185,1860.0460827350616,185.752022596,331.946400283,28,0.498279199757,8.19273798139,742.083757369,94.0229254913,0.498279199757,0.0,75,152.923,185.776,185.73132267,1.1839871406555176,235.855247125,24.1073,0.200333
0.0067795,0.14402985572814941,0.397874852493,2.94312e+10,-185.887,64.28774452209473,186.975,0.999024,9.48915958404541,-0.560553953936,195.646529068,-185.749,1924.4532577991486,187.019695426,316.067989477,29,0.399227969779,8.22098144508,570.795195715,67.1006298298,0.399227969779,0.0,79,154.242,187.058,186.991073727,1.2011680603027344,230.240051813,24.1053,0.138336
0.00729058,0.1437358856201172,0.0912657300654,2.93835e+10,-184.672,64.36850237846375,186.653,0.998929,9.598848104476929,-4089.09330954,180.394277107,-184.388,1988.9418835639954,186.715433264,316.93797303,30,0.0912652394748,8.13103185834,510.595725069,73.8181803196,0.0912652394748,0.0,79,151.845,186.744,186.678244726,1.2151761054992676,229.838715259,24.1037,0.284714
0.00997943,0.1442410945892334,0.592798717414,2.94221e+10,-176.389,65.62152099609375,185.667,0.999006,9.906131982803345,0.519612048566,167.523329547,-176.209,2054.686999797821,185.735453998,324.000358227,31,0.594092431601,8.08695347005,636.07176735,76.561268776,0.594092431601,0.0,77,151.519,185.751,185.687030813,1.2247750759124756,233.61705402,24.105,0.17952
0.00950944,0.14432406425476074,0.441217522011,2.94814e+10,-178.716,65.37034225463867,183.612,0.999125,9.64755392074585,-0.267090764418,179.761014799,-178.533,2120.1846776008606,183.666567451,318.051651996,32,0.441736221667,7.98531259778,736.31872704,83.3029976302,0.441736221667,0.0,78,143.856,183.699,183.630662903,1.2126686573028564,229.958020629,24.107,0.18277
0.00893735,0.144148588180542,0.530165549255,2.9511e+10,-171.098,65.15832257270813,180.286,0.999184,9.641243696212769,-0.0931995853541,180.78354292,-170.948,2185.468495607376,180.320136075,323.597691275,33,0.530695626626,7.8153981073,523.760475518,72.4938179782,0.530695626626,0.0,77,130.327,180.346,180.304538424,1.2056546211242676,233.463066066,24.108,0.149704
0.00960036,0.1496279239654541,0.661027861075,2.94998e+10,-169.194,65.78957319259644,177.404,0.999161,10.018815755844116,0.555249565487,158.81419277,-169.012,2251.3854196071625,177.440962091,320.295055745,34,0.661891413591,7.6424265302,933.933079391,98.5059715403,0.661891413591,0.0,79,124.889,177.458,177.42345839,1.2265915870666504,230.399459491,24.1077,0.182281
0.00987391,0.14613890647888184,0.177494762741,2.94746e+10,-169.5,65.11400699615479,174.951,0.999111,9.894967317581177,-29.1458801422,206.701761966,-169.309,2316.6279213428497,174.984120692,324.617504492,35,0.177559070714,7.50914388567,619.986320076,83.1957815672,0.177559070714,0.0,78,119.223,174.999,174.970107561,1.2434172630310059,233.431907811,24.1068,0.190475
0.00990777,0.14719152450561523,0.497153233965,2.94914e+10,-165.861,66.18344688415527,173.226,0.999145,9.9754638671875,0.269521078516,171.202179588,-165.669,2382.9369304180145,173.257453416,327.402338492,36,0.49791105258,7.40105551955,741.61354765,80.9214365498,0.49791105258,0.0,77,114.124,173.272,173.245934151,1.241075038909912,235.225251576,24.1074,0.192474
0.00945353,0.14696168899536133,0.351649997807,2.94861e+10,-171.352,66.43748188018799,171.999,0.999134,9.773444414138794,-1.64862757889,99.4102412818,-171.14,2449.497546672821,172.027375924,338.621482662,37,0.351468632063,7.30074441717,530.487895693,74.6371496033,0.351468632063,0.0,72,111.547,172.042,172.01809365,1.2397196292877197,240.016571617,24.1072,0.211868
0.00983132,0.14426493644714355,0.719577295959,2.94877e+10,-166.521,66.1832628250122,170.904,0.999138,9.663569450378418,0.556417991272,192.32910775,-166.34,2515.806309700012,170.937057016,334.291312771,38,0.718885371001,7.18711102655,544.714158678,83.5872048043,0.718885371001,0.0,74,108.694,170.951,170.92454104,1.2166078090667725,237.498624229,24.1072,0.181046
0.00991828,0.14624857902526855,0.666818590941,2.94976e+10,-166.784,67.72718858718872,169.974,0.999157,9.863570928573608,0.353213137832,123.49578501,-166.633,2583.6582119464874,170.003074044,329.040402348,39,0.667725803905,7.09238260332,698.064016249,81.4866024753,0.667725803905,0.0,75,106.603,170.02,169.994078659,1.2425446510314941,235.455893719,24.1076,0.15152
0.00952432,0.14586234092712402,0.272208152096,2.95421e+10,-176.93,66.92793250083923,169.933,0.999245,9.994625806808472,-4.52337592096,229.849305382,-176.746,2650.715538740158,169.958417401,356.225122369,40,0.272618202655,6.95655866761,756.658302197,106.650064472,0.272618202655,0.0,68,102.086,169.967,169.951871024,1.2508790493011475,246.31443109,24.1091,0.183746
0.00994052,0.14894676208496094,0.654427001366,2.95049e+10,-170.107,67.46626949310303,169.426,0.999172,10.129587888717651,0.058563403188,208.042489191,-169.952,2718.3113374710083,169.451392265,361.143538423,41,0.654476234691,6.94342601149,756.160301518,99.5959643775,0.654476234691,0.0,68,107.889,169.47,169.439218203,1.2842354774475098,249.122182326,24.1078,0.155014
0.0050838,0.14713144302368164,0.0885463979652,2.95079e+10,-175.362,65.04812979698181,169.535,0.999178,10.110900402069092,-206.739299279,198.701286299,-175.24,2783.479616165161,169.563341735,358.467828379,42,0.0885832429381,6.92186530075,580.221839009,86.5156016178,0.0885832429381,0.0,67,100.571,169.574,169.55394959,1.2698540687561035,248.385278872,24.1079,0.121918
0.0098492,0.14179730415344238,0.471964889414,2.94854e+10,-171.422,63.90173363685608,169.665,0.999133,9.441612243652344,-0.271573967087,191.073596552,-171.253,2847.5017116069794,169.691146906,341.297129036,43,0.472142144466,6.93506805434,701.014438697,93.0758623504,0.472142144466,0.0,70,101.731,169.704,169.681104945,1.1866819858551025,239.855260818,24.1072,0.169418
0.00901833,0.1440744400024414,0.57636175986,2.95756e+10,-173.761,64.06329011917114,169.761,0.999312,9.609304666519165,-0.247460167669,164.610544348,-173.578,2911.690098285675,169.781372863,365.383582633,44,0.577181597801,6.98812515989,635.280129944,109.893367049,0.577181597801,0.0,66,101.963,169.793,169.774295915,1.2285561561584473,249.207699627,24.1102,0.18309
0.00916567,0.14412689208984375,0.196727952952,2.96537e+10,-169.746,63.85577702522278,169.794,0.999468,9.5193510055542,-14.2069706125,169.893167232,-169.62,2975.6672027111053,169.819376503,349.058127761,45,0.196949123509,6.92825617818,625.498119884,84.3233235905,0.196949123509,0.0,68,100.374,169.832,169.809953895,1.1942138671875,243.515529526,24.1129,0.126297
0.00987289,0.14311957359313965,0.242998755628,2.97005e+10,-172.156,63.59262752532959,169.96,0.99956,9.51166296005249,-3.7514081974,194.283795958,-172.049,3039.384073495865,169.982345016,378.245658094,46,0.243264438739,6.88355197369,677.656295815,97.8798618243,0.243264438739,0.0,64,100.747,170.003,169.973591329,1.2029366493225098,256.994004138,24.1144,0.107162
0.00891537,0.14229106903076172,0.259008902883,2.96657e+10,-175.418,63.26553535461426,170.0,0.999491,9.312686681747437,-4.59316381789,176.340946313,-175.285,3102.770691394806,170.034989525,356.027511968,47,0.259050954942,6.79555572323,801.222494405,91.5006464229,0.259050954942,0.0,67,96.4488,170.049,170.014539773,1.179853916168213,246.592656157,24.1133,0.132217
0.00642438,0.14147377014160156,0.680299377103,2.96989e+10,-170.878,63.583576917648315,169.363,0.999557,9.514060258865356,0.281633261507,172.216673775,-170.77,3166.4710733890533,169.386256524,348.820914957,48,0.680084176887,6.71231726539,693.494783148,81.4646306849,0.680084176887,0.0,69,94.1134,169.404,169.376344695,1.1940574645996094,244.182083898,24.1144,0.108063
0.00855311,0.14101505279541016,0.581451850008,2.97291e+10,-166.854,63.77664923667908,168.78,0.999617,9.489798545837402,0.439639261735,229.209661037,-166.622,3230.4110605716705,168.810622037,356.546607598,49,0.581717848852,6.65832977755,887.430486561,89.0338147869,0.581717848852,0.0,67,92.5231,168.823,168.793850265,1.1876542568206787,247.71694359,24.1154,0.231979
0.00984145,0.14285063743591309,0.317688303005,2.98728e+10,-173.768,64.96194839477539,168.36,0.9999,9.699435710906982,-1.97041450062,237.383035049,-173.665,3295.4940407276154,168.38363096,386.847060506,50,0.317956347566,6.59580787597,800.581892847,103.979648537,0.317956347566,0.0,62,92.1456,168.398,168.374579284,1.2200887203216553,260.403104009,24.1202,0.102905
0.00942832,0.1451418399810791,0.453272715495,2.97224e+10,-168.921,64.49311399459839,168.053,0.999603,9.53142523765564,-0.730818594633,172.094600833,-168.799,3360.1097140312195,168.07524401,340.086189154,51,0.452969340125,6.53070234224,514.715113843,75.5031449477,0.452969340125,0.0,71,88.4135,168.087,168.066835489,1.2016465663909912,240.482949236,24.1152,0.122238
0.00799867,0.14388179779052734,0.569270624326,2.96682e+10,-166.126,64.84500741958618,167.603,0.999496,9.781676530838013,0.343173015024,218.78031881,-166.006,3425.079172372818,167.623712189,362.624235112,52,0.569665109766,6.54785120281,574.254661235,88.4011000827,0.569665109766,0.0,66,88.8028,167.639,167.615231782,1.2267541885375977,249.968619009,24.1133,0.119568
0.00930358,0.14332914352416992,0.605076028979,2.97911e+10,-166.389,65.14800333976746,167.302,0.999739,9.678588390350342,0.416256716379,210.919211764,-166.258,3490.352263689041,167.321565728,366.708907877,53,0.606165126636,6.48747393223,689.728584615,93.0311312953,0.606165126636,0.0,66,86.7055,167.334,167.315069214,1.2283480167388916,251.79842287,24.1175,0.131577
0.00642752,0.1406238079071045,0.695876044382,2.97907e+10,-174.3,65.02107644081116,167.235,0.999739,9.475361347198486,0.225963552699,166.639574644,-174.197,3555.494789838791,167.252907951,377.92116549,54,0.695253791194,6.441314547,860.901959416,111.166177328,0.695253791194,0.0,64,84.4554,167.264,167.24573127,1.1886541843414307,256.152054678,24.1175,0.102463
0.00880488,0.14415502548217773,0.627976148496,2.97123e+10,-164.99,65.15353798866272,166.617,0.999583,9.7418053150177,-0.0114928844285,185.647737015,-164.857,3620.7718183994293,166.631547238,347.837961845,55,0.628567236603,6.36283560549,546.185134633,86.2523582151,0.628567236603,0.0,70,82.3289,166.645,166.626937321,1.237353801727295,243.607969261,24.1148,0.132812
0.00591934,0.14210152626037598,0.498941465565,2.98194e+10,-170.307,66.01827216148376,166.515,0.999795,9.556286573410034,-0.0227130555341,176.149021737,-170.14,3686.9141211509705,166.531180958,369.592358861,56,0.499091051327,6.2882400874,601.465191506,90.7947202369,0.499091051327,0.0,65,80.3708,166.544,166.525264633,1.213104009628296,253.829887504,24.1184,0.167557
0.00651636,0.14294075965881348,0.471519297198,2.98509e+10,-167.001,64.54987096786499,166.213,0.999858,9.661470890045166,-0.221564804693,156.73336692,-166.931,3751.5867788791656,166.231520073,350.689528475,57,0.472048877492,6.27082020479,719.24353727,97.5142988991,0.472048877492,0.0,68,80.8529,166.248,166.223250155,1.2159898281097412,243.609856152,24.1195,0.069931
0.00950449,0.1422567367553711,0.713822726212,2.97971e+10,-169.957,66.06306791305542,165.327,0.999751,9.631584882736206,0.211762326601,204.101221279,-169.833,3817.7761232852936,165.344953749,397.21306576,58,0.714399199162,6.22381789752,1125.18756569,136.547798613,0.714399199162,0.0,61,78.6867,165.358,165.338085586,1.2085869312286377,262.816275266,24.1177,0.124008
0.00775759,0.14465641975402832,0.319975415456,2.9829e+10,-166.41,64.54443621635437,165.001,0.999814,10.064858675003052,-3.17428942489,156.265306871,-166.319,3882.4582912921906,165.017608449,364.351297559,59,0.319812036267,6.22104414848,663.641771134,100.096065278,0.319812036267,0.0,66,79.2792,165.033,165.011426376,1.2570769786834717,250.526988353,24.1187,0.0909424
0.00995285,0.14017987251281738,0.710002202948,2.97426e+10,-169.976,64.42705392837524,164.77,0.999645,9.442348718643188,0.179004252191,197.119688792,-169.853,3947.0209221839905,164.789083833,375.414615992,60,0.709900075351,6.14967219688,725.242583592,106.466252107,0.709900075351,0.0,64,78.0551,164.802,164.779927857,1.1888139247894287,254.651079383,24.1158,0.122635
0.00931854,0.14440417289733887,0.436169416019,2.96615e+10,-168.442,65.33720898628235,164.472,0.999484,9.974557876586914,-0.647007182731,191.981922016,-168.329,4012.4786171913147,164.49057295,375.619199037,61,0.436281041901,6.13845626187,873.702885835,116.81323797,0.436281041901,0.0,65,77.9666,164.503,164.48049168,1.2397491931915283,255.101751967,24.1131,0.112671
0.009589,0.14629673957824707,0.720761482959,2.97125e+10,-170.733,66.69357967376709,164.951,0.999586,9.963264465332031,0.198066880641,241.70477515,-170.616,4079.2953929901123,164.968796478,390.123988899,62,0.720556384598,6.08261667026,693.886815955,103.719967688,0.720556384598,0.0,63,75.9093,164.979,164.958974798,1.2559359073638916,262.539974238,24.1148,0.116699
0.00936955,0.1478419303894043,0.577871193689,2.98379e+10,-169.895,66.33270049095154,164.995,0.999833,10.360934495925903,-0.267549214501,188.921416243,-169.791,4145.755037784576,165.013684837,394.578916246,63,0.577827838276,6.08537266166,1041.34279588,151.292644724,0.577827838276,0.0,62,76.22,165.024,165.006320301,1.2859137058258057,259.803227722,24.119,0.103897
0.00978171,0.14017939567565918,0.67540830417,2.98804e+10,-172.424,65.59285187721252,165.141,0.999917,9.609006643295288,-0.123425978277,195.596827859,-172.312,4211.47420334816,165.159929278,413.821610873,64,0.675574612969,6.10778620865,751.141540101,107.87836577,0.675574612969,0.0,58,76.7995,165.171,165.149513606,1.197885513305664,272.282852767,24.1205,0.11232
0.0095846,0.1473374366760254,0.590463577391,2.9904e+10,-173.462,67.68672800064087,165.459,0.999965,9.952177286148071,0.0432433704404,209.360887915,-173.35,4279.298976659775,165.476430716,400.246390646,65,0.590440196607,6.14514348542,738.161869642,117.084130054,0.590440196607,0.0,61,77.9217,165.491,165.468851259,1.2764079570770264,265.358244995,24.1213,0.111664
0.00919025,0.1488800048828125,0.742112293317,2.99804e+10,-172.976,66.70403504371643,165.57,1.00011,9.906569004058838,0.407351971975,210.281107319,-172.862,4346.133010625839,165.592065582,372.426772081,66,0.741883407208,6.09834544059,603.378172177,93.1089049945,0.741883407208,0.0,64,76.3743,165.604,165.58101512,1.2834007740020752,254.901807004,24.1238,0.114182
0.00962558,0.14833927154541016,0.651845885963,2.99848e+10,-170.56,67.4996063709259,165.84,1.00012,9.615246295928955,0.169175648007,191.877796701,-170.445,4413.759534835815,165.861072029,369.43274388,67,0.652299703852,6.12803685537,799.562785365,122.019960295,0.652299703852,0.0,64,77.3858,165.874,165.850524375,1.2501006126403809,250.461315908,24.124,0.114838
0.00771277,0.14688539505004883,0.317170739541,2.99075e+10,-170.347,69.00891423225403,166.252,0.999972,9.634487390518188,-5.88677082956,197.241675369,-170.202,4482.891369104385,166.27191237,394.65707009,68,0.317399608405,6.12208993292,706.41184358,102.172331524,0.317399608405,0.0,62,78.0207,166.286,166.260167885,1.223987102508545,264.505625513,24.1214,0.144318
0.00934094,0.14380168914794922,0.663378239169,2.99338e+10,-173.496,66.47107601165771,166.38,1.00002,9.928981304168701,0.205215484942,163.080544918,-173.396,4549.496170282364,166.401495994,403.165314715,69,0.663704742889,6.14409991984,827.370830131,129.882415158,0.663704742889,0.0,60,78.2536,166.415,166.390018702,1.2662007808685303,265.258907594,24.1223,0.100342
0.0096859,0.14571189880371094,0.699645375226,2.99937e+10,-176.362,67.17231011390686,166.681,1.00014,10.005563259124756,0.0206800629954,224.294764994,-176.253,4616.799693584442,166.700393273,392.443032024,70,0.699824877721,6.16879547665,754.620718836,107.429775592,0.699824877721,0.0,61,80.1548,166.717,166.689495411,1.2730844020843506,262.474019413,24.1243,0.108841
0.00967887,0.14386963844299316,0.719606120708,2.99758e+10,-173.215,67.49777412414551,166.527,1.00011,9.791008234024048,0.170195776816,191.596242736,-173.09,4684.425789833069,166.553625512,392.138762,71,0.719780598275,6.17720367138,779.417616281,117.267985265,0.719780598275,0.0,61,79.1529,166.566,166.5360721,1.2381854057312012,261.398739864,24.1237,0.124664
0.0098456,0.14711689949035645,0.676037473991,3.00198e+10,-174.637,67.53971028327942,166.65,1.0002,9.946640014648438,0.0365135537592,195.936171673,-174.528,4752.089379310608,166.669093536,388.09724521,72,0.676345262827,6.17839511729,644.662633317,87.7924330353,0.676345262827,0.0,62,79.3519,166.683,166.65848315,1.259810209274292,262.435025828,24.1251,0.109436
0.00963237,0.14362049102783203,0.672938975097,3.01069e+10,-172.284,68.26729106903076,167.149,1.00037,9.737770080566406,0.487626614293,205.207596073,-172.176,4820.485958337784,167.168667241,389.209152915,73,0.673519158996,6.17769042197,671.373160962,107.995452766,0.673519158996,0.0,61,78.9201,167.185,167.158106706,1.2405431270599365,260.724835174,24.128,0.107239
0.00482377,0.14677786827087402,0.23448703853,2.99423e+10,-169.788,68.29475712776184,167.117,1.00005,9.951719045639038,-8.09497054405,181.683393468,-169.713,4888.912586927414,167.140540798,375.504618491,74,0.234673908729,6.15524327615,740.913553789,97.9965756049,0.234673908729,0.0,64,78.0489,167.156,167.126895866,1.2502222061157227,255.380056496,24.1225,0.0748444
0.00972614,0.1530141830444336,0.640890163265,2.99223e+10,-177.517,67.74675750732422,167.168,1.00001,10.224679231643677,0.14026888911,243.760957707,-177.409,4956.796654701233,167.191019671,398.272058883,75,0.641187151429,6.21795577554,763.3817167,102.443712829,0.641187151429,0.0,60,80.6592,167.205,167.177746379,1.296302318572998,265.56703581,24.1219,0.108612
0.00221561,0.1511249542236328,0.260809924078,2.99811e+10,-170.949,70.03633189201355,167.665,1.00012,9.96378779411316,-3.16711537098,189.01365593,-170.862,5026.962095975876,167.68411695,376.984605232,76,0.260992906439,6.15914519342,564.777781181,82.1755236387,0.260992906439,0.0,65,78.1473,167.697,167.674219693,1.3060879707336426,258.186865108,24.1238,0.0875092
0.00977003,0.1556859016418457,0.631177527725,2.99949e+10,-173.585,71.14476037025452,167.728,1.00015,10.366048574447632,0.245471393257,161.356303938,-173.474,5098.243738889694,167.755972063,398.938532673,77,0.631609035771,6.19002452246,629.670762558,98.0480428397,0.631609035771,0.0,61,79.7751,167.78,167.735577316,1.3317081928253174,266.070388862,24.1243,0.110428
0.00923761,0.15584969520568848,0.697785581295,2.99324e+10,-179.312,69.19467806816101,167.54,1.00003,10.384414911270142,0.447792146955,137.917538717,-179.192,5167.575573921204,167.565777589,396.242915581,78,0.698222965867,6.18972402082,782.370523701,98.7727486637,0.698222965867,0.0,62,78.9096,167.583,167.547471564,1.3054943084716797,265.632450026,24.1222,0.119644
0.00949967,0.14703369140625,0.647137703652,2.99529e+10,-171.273,69.06690740585327,167.677,1.00007,9.831358909606934,0.0425417041928,226.026726266,-171.168,5236.7726039886475,167.708773787,395.60995485,79,0.64705467545,6.23324668866,717.099062469,102.204601818,0.64705467545,0.0,61,80.7096,167.724,167.685878854,1.221872091293335,264.927363966,24.1229,0.104721
0.00979628,0.15196561813354492,0.670647183681,2.99535e+10,-178.975,68.6334981918335,168.418,1.00007,10.158065557479858,-0.00802782944365,146.803122476,-178.86,5305.539172410965,168.444494327,399.350584388,80,0.670063614359,6.24280428061,1032.35929397,150.143495176,0.670063614359,0.0,62,80.6501,168.455,168.428011277,1.2685317993164062,262.243618158,24.1229,0.11499
0.00876216,0.14487409591674805,0.635471535806,2.98549e+10,-173.101,69.78785061836243,167.953,0.999876,9.762688159942627,-0.0449110038021,183.653743944,-172.997,5375.461180686951,167.976905741,405.255759617,81,0.635706192515,6.23717079383,737.177481623,120.54967732,0.635706192515,0.0,60,80.6135,167.993,167.963278003,1.2105648517608643,267.809144127,24.1196,0.103439
0.00881845,0.14586901664733887,0.206568795604,2.97246e+10,-176.754,70.04901266098022,168.473,0.999618,9.899143934249878,-19.583243427,200.076477007,-176.648,5445.640412569046,168.493140067,407.959719864,82,0.206505285607,6.28455217701,892.483542501,107.158042894,0.206505285607,0.0,60,82.7076,168.51,168.479722597,1.2171962261199951,271.582123244,24.1152,0.105255
0.00920958,0.15156984329223633,0.460423076122,2.97908e+10,-175.806,68.84742617607117,168.599,0.999749,10.119338989257812,-0.308695204476,248.071739343,-175.72,5514.62687587738,168.62529889,411.005658375,83,0.460548354583,6.3119319333,883.846814697,106.563128363,0.460548354583,0.0,60,83.1676,168.636,168.611568834,1.237313985824585,272.173680278,24.1175,0.0856323
0.00963916,0.1462557315826416,0.40513347547,2.98513e+10,-177.36,69.40580344200134,168.977,0.999867,10.05479121208191,-2.82980512818,230.533416118,-177.269,5584.163388252258,168.996947315,408.273851649,84,0.405329277969,6.243406065,958.002188927,122.951654943,0.405329277969,0.0,60,81.1473,169.01,168.98586761,1.2549059391021729,269.600696245,24.1195,0.0902405
0.00999346,0.14877629280090332,0.72292547577,2.99018e+10,-175.346,68.51124596595764,169.018,0.999968,10.17610502243042,0.356293418478,250.402303933,-175.239,5652.804710626602,169.039633921,401.81891545,85,0.722733011056,6.26520480847,673.019065671,100.794365204,0.722733011056,0.0,61,82.1655,169.06,169.026186386,1.2486445903778076,268.622793513,24.1212,0.107498
0.00994852,0.1454944610595703,0.653285726638,2.9844e+10,-176.543,67.23319101333618,169.111,0.999853,9.8987877368927,0.105549528419,255.86336683,-176.433,5720.172214746475,169.134244074,425.50975463,86,0.65321243657,6.2859923426,925.241226799,132.205983963,0.65321243657,0.0,57,82.9405,169.151,169.118909298,1.2409098148345947,275.449419432,24.1192,0.109344
0.00994312,0.1444261074066162,0.722228041353,2.99461e+10,-182.721,68.29005265235901,169.583,1.00006,10.020888328552246,0.269149145954,246.27275516,-182.607,5788.587890386581,169.609047659,425.656297798,87,0.722720383859,6.25821421618,807.939734577,120.982838754,0.722720383859,0.0,58,81.8932,169.627,169.591722782,1.225830078125,277.155818731,24.1227,0.114502
0.00905035,0.1480846405029297,0.502489092641,3.00504e+10,-180.01,66.41776585578918,169.657,1.00026,10.052944421768188,-0.419334411847,125.810237279,-179.887,5855.1387004852295,169.681104071,405.97267609,88,0.502654971638,6.25990243526,1103.06853899,129.46837746,0.502654971638,0.0,61,82.3674,169.696,169.669021629,1.2380485534667969,268.398573505,24.1261,0.12352
0.00993878,0.14669322967529297,0.696453615427,3.00519e+10,-180.407,67.4613425731659,169.884,1.00026,10.014330863952637,0.181033276115,137.963452959,-180.298,5922.723601102829,169.906354412,402.247301102,89,0.696479489384,6.26392839311,870.956031523,117.864169082,0.696479489384,0.0,61,81.3955,169.922,169.8931398,1.2285199165344238,267.000292419,24.1262,0.108719
0.00990129,0.14367365837097168,0.682552005696,3.00472e+10,-182.798,66.55244374275208,170.071,1.00025,9.780484199523926,0.131302147941,149.606957756,-182.69,5989.403914690018,170.09589772,397.862963895,90,0.683144169735,6.28744569879,755.534202645,126.97043762,0.683144169735,0.0,62,82.1888,170.113,170.079843568,1.1958198547363281,264.142769989,24.126,0.107971
0.0096451,0.1428358554840088,0.616568681031,2.98895e+10,-178.221,66.78751516342163,170.036,0.999944,9.995095014572144,-0.232760048831,144.375490383,-178.104,6056.316777467728,170.064480353,414.397207544,91,0.617094760394,6.30436401379,823.328820473,117.566834932,0.617094760394,0.0,59,83.1538,170.084,170.045563923,1.2229838371276855,272.379287268,24.1208,0.116943
0.00554907,0.14711427688598633,0.285832238939,2.98945e+10,-178.245,67.24209761619568,170.309,0.999954,10.153098106384277,-3.34966060306,85.7246535731,-178.186,6123.686943531036,170.336021071,380.869804296,92,0.285880403771,6.31682916336,837.642222112,123.14787998,0.285880403771,0.0,65,83.6266,170.353,170.318189494,1.2451937198638916,257.287045252,24.1209,0.0594177
0.00866501,0.1423473358154297,0.651358319047,2.98735e+10,-176.581,66.72010016441345,170.371,0.999914,9.738155603408813,-0.129129520311,137.163342274,-176.486,6190.5325808525085,170.398169207,382.761805761,93,0.651412573635,6.35076238361,894.084702746,120.125965635,0.651412573635,0.0,64,85.9769,170.428,170.379262437,1.2345161437988281,258.436284481,24.1202,0.0950623
0.00962902,0.1488509178161621,0.640976657633,2.98895e+10,-183.407,68.44008684158325,170.105,0.999947,10.228975057601929,0.0548790619843,227.196359473,-183.302,6259.100954532623,170.128693967,418.623484773,94,0.640785798966,6.23004642584,687.165220232,103.799419093,0.640785798966,0.0,59,80.8375,170.148,170.113444378,1.2768747806549072,275.375910978,24.1208,0.104645
0.00971768,0.1443920135498047,0.651762640778,2.98371e+10,-179.239,67.73233032226562,170.014,0.999845,10.14181661605835,0.199866730277,150.329438614,-179.122,6326.951950788498,170.03404016,430.833613562,95,0.652264752064,6.28345840754,792.364092539,131.227430821,0.652264752064,0.0,57,82.0949,170.052,170.021855636,1.2868304252624512,277.998892412,24.119,0.117615
0.00968401,0.14419913291931152,0.671148114357,2.98995e+10,-178.023,67.71222448348999,169.559,0.999968,9.915918827056885,-0.198499095226,112.028517166,-177.92,6394.789703845978,169.583860677,388.339723577,96,0.670956190292,6.26472353721,788.91421136,117.912584068,0.670956190292,0.0,63,82.9556,169.602,169.56831668,1.2274701595306396,260.200796481,24.1211,0.102753
0.00792226,0.1470348834991455,0.325608217822,2.98421e+10,-176.212,67.00791072845459,169.404,0.999854,10.068378448486328,-1.65082430417,163.664813041,-176.148,6461.926526069641,169.425659672,383.685224837,97,0.325618841041,6.22186597955,770.382288934,106.541050733,0.325618841041,0.0,64,81.9272,169.442,169.41244727,1.2425117492675781,259.647211841,24.1192,0.0634766
0.00961638,0.14189982414245605,0.651819508867,2.99433e+10,-175.868,67.91214966773987,169.118,1.00005,9.66943359375,0.255336195337,163.745665872,-175.778,6529.959299325943,169.143500321,380.952629089,98,0.652034093378,6.24361823835,756.648145389,111.152362103,0.652034093378,0.0,64,83.7363,169.163,169.128646584,1.1910631656646729,257.606268044,24.1226,0.0896912
0.00983069,0.14039874076843262,0.652599408184,2.98526e+10,-179.585,67.77096128463745,169.078,0.999874,9.619581699371338,0.0437524312134,181.497950392,-179.479,6597.856721878052,169.103560663,408.327353982,99,0.652498061873,6.26381191701,761.452161197,124.095784963,0.652498061873,0.0,60,84.2044,169.129,169.082762588,1.1614949703216553,269.119648199,24.1195,0.106033
0.00969339,0.14351844787597656,0.622393019677,2.99401e+10,-181.59,67.77700996398926,168.755,1.00005,9.880987882614136,-0.0801146300452,163.278262476,-181.487,6665.757181882858,168.781247535,389.769336944,100,0.622394735988,6.20309879044,752.079121675,116.11492964,0.622394735988,0.0,63,82.0438,168.796,168.762945972,1.2292695045471191,261.416308663,24.1225,0.102554
0.00869811,0.14357852935791016,0.471497596907,2.99197e+10,-177.855,65.22759199142456,168.778,1.00001,9.718246936798096,-1.11398210659,82.889417408,-177.555,6731.116612195969,168.801289895,395.566001885,101,0.471482195184,6.19865700085,787.157863286,109.536490113,0.471482195184,0.0,62,80.459,168.82,168.786488264,1.1844596862792969,264.465612895,24.1218,0.300354
0.00945132,0.14361929893493652,0.495564575689,2.97857e+10,-180.921,67.64443922042847,169.044,0.999743,10.16164517402649,-0.150844983398,111.258700203,-180.831,6798.884989023209,169.068542217,394.815129056,102,0.49604883746,6.15760063684,770.501127981,117.376007812,0.49604883746,0.0,62,80.7325,169.085,169.052211017,1.2116138935089111,262.800260408,24.1173,0.0894165
0.00913859,0.1455702781677246,0.668287647125,2.98218e+10,-181.355,67.64780735969543,169.447,0.999813,10.074220657348633,-0.0847011729372,161.34804099,-181.27,6866.660917520523,169.473880763,408.877190108,103,0.668406887066,6.11959040048,752.438446911,124.499398498,0.668406887066,0.0,59,78.949,169.491,169.455262303,1.2317349910736084,268.405848759,24.1185,0.0842438
